59,select * from fDocFunctionParams(&&&)
2019-06-05 00:06:00,1
2019-06-05 00:07:00,1
2019-06-05 00:09:00,1
2019-06-05 00:11:00,1
2019-06-05 00:26:00,1
2019-06-05 00:33:00,1
2019-06-05 00:36:00,1
2019-06-05 01:00:00,1
2019-06-05 01:30:00,1
2019-06-05 01:40:00,1
2019-06-05 01:53:00,1
2019-06-05 01:57:00,1
2019-06-05 02:05:00,1
2019-06-05 03:00:00,1
2019-06-05 03:17:00,2
2019-06-05 03:25:00,1
2019-06-05 03:30:00,1
2019-06-05 04:39:00,1
2019-06-05 04:45:00,1
2019-06-05 05:22:00,1
2019-06-05 05:50:00,1
2019-06-05 05:52:00,1
2019-06-05 06:14:00,1
2019-06-05 08:59:00,1
2019-06-05 09:02:00,1
2019-06-05 10:08:00,1
2019-06-05 11:37:00,1
2019-06-05 12:10:00,1
2019-06-05 12:13:00,1
2019-06-05 12:45:00,1
2019-06-05 13:20:00,1
2019-06-05 13:22:00,1
2019-06-05 14:39:00,2
2019-06-05 14:40:00,1
2019-06-05 15:16:00,1
2019-06-05 15:38:00,1
2019-06-05 18:54:00,1
2019-06-05 18:56:00,1
2019-06-05 19:12:00,1
2019-06-05 20:23:00,1
2019-06-05 20:24:00,1
2019-06-05 20:25:00,2
2019-06-05 20:26:00,1
2019-06-05 20:27:00,3
2019-06-05 20:31:00,4
2019-06-05 20:37:00,2
2019-06-05 20:38:00,1
2019-06-05 22:43:00,1
2019-06-05 22:45:00,1
2019-06-05 22:53:00,1
