36,select distinct parent from DBViewCols where viewname=&&&
2019-06-05 00:10:00,1
2019-06-05 00:11:00,2
2019-06-05 02:01:00,1
2019-06-05 02:35:00,1
2019-06-05 04:09:00,2
2019-06-05 04:35:00,1
2019-06-05 04:42:00,1
2019-06-05 08:00:00,1
2019-06-05 09:14:00,1
2019-06-05 10:08:00,1
2019-06-05 12:44:00,1
2019-06-05 13:14:00,1
2019-06-05 13:16:00,1
2019-06-05 13:28:00,3
2019-06-05 14:28:00,1
2019-06-05 14:44:00,1
2019-06-05 14:55:00,1
2019-06-05 15:22:00,1
2019-06-05 18:19:00,1
2019-06-05 18:35:00,2
2019-06-05 18:36:00,1
2019-06-05 19:23:00,1
2019-06-05 20:41:00,1
2019-06-05 22:59:00,1
2019-06-05 23:21:00,1
2019-06-05 23:27:00,1
2019-06-05 23:35:00,3
2019-06-05 23:42:00,1
2019-06-05 23:43:00,1
