136,select * from Photoz where objid=#
2019-06-05 02:55:00,9
2019-06-05 03:33:00,2
2019-06-05 04:13:00,1
2019-06-05 04:14:00,1
2019-06-05 04:49:00,1
2019-06-05 05:28:00,1
2019-06-05 05:39:00,1
2019-06-05 05:46:00,1
2019-06-05 06:03:00,1
2019-06-05 06:05:00,1
2019-06-05 06:11:00,1
2019-06-05 06:31:00,1
2019-06-05 06:34:00,1
2019-06-05 06:35:00,14
2019-06-05 06:36:00,16
2019-06-05 06:37:00,4
2019-06-05 07:06:00,1
2019-06-05 07:12:00,1
2019-06-05 07:26:00,1
2019-06-05 07:38:00,1
2019-06-05 08:15:00,1
2019-06-05 08:27:00,1
2019-06-05 08:42:00,1
2019-06-05 08:43:00,2
2019-06-05 08:46:00,1
2019-06-05 08:47:00,1
2019-06-05 08:58:00,1
2019-06-05 09:03:00,1
2019-06-05 09:14:00,1
2019-06-05 09:16:00,1
2019-06-05 09:36:00,1
2019-06-05 09:38:00,1
2019-06-05 09:53:00,1
2019-06-05 10:04:00,1
2019-06-05 10:27:00,1
2019-06-05 10:28:00,1
2019-06-05 10:33:00,1
2019-06-05 10:41:00,1
2019-06-05 10:45:00,1
2019-06-05 11:21:00,1
2019-06-05 11:30:00,1
2019-06-05 11:50:00,1
2019-06-05 11:56:00,1
2019-06-05 12:36:00,1
2019-06-05 12:46:00,1
2019-06-05 13:39:00,1
2019-06-05 13:41:00,1
2019-06-05 14:14:00,2
2019-06-05 14:49:00,1
2019-06-05 14:51:00,1
2019-06-05 16:22:00,1
2019-06-05 16:30:00,1
2019-06-05 16:34:00,1
2019-06-05 16:43:00,1
2019-06-05 16:51:00,1
2019-06-05 16:56:00,1
2019-06-05 16:58:00,2
2019-06-05 17:00:00,1
2019-06-05 17:02:00,1
2019-06-05 17:03:00,1
2019-06-05 17:05:00,1
2019-06-05 17:07:00,1
2019-06-05 17:08:00,1
2019-06-05 17:09:00,1
2019-06-05 17:12:00,1
2019-06-05 17:14:00,1
2019-06-05 17:28:00,1
2019-06-05 17:42:00,1
2019-06-05 17:47:00,1
2019-06-05 17:59:00,1
2019-06-05 18:22:00,1
2019-06-05 18:28:00,1
2019-06-05 18:54:00,1
2019-06-05 18:55:00,1
2019-06-05 19:01:00,1
2019-06-05 20:09:00,1
2019-06-05 20:24:00,1
2019-06-05 20:39:00,1
2019-06-05 20:54:00,1
2019-06-05 21:42:00,1
2019-06-05 21:48:00,1
2019-06-05 21:51:00,1
2019-06-05 21:57:00,1
2019-06-05 21:58:00,1
2019-06-05 22:01:00,1
2019-06-05 22:20:00,1
2019-06-05 22:56:00,1
2019-06-05 23:16:00,1
2019-06-05 23:31:00,1
2019-06-05 23:36:00,1
2019-06-05 23:37:00,1
2019-06-05 23:44:00,1
2019-06-05 23:57:00,1
