2,"SELECT     o.apogee_id,m.ra_epoch2# AS ra1, m.dec_epoch2# AS dec1,     o.ra AS ra2, o.dec AS dec2,      o.specObjID, o.u, o.g, o.r, o.i,    o.z, o.dered_u, o.dered_g, o.dered_r, o.dered_i, o.dered_z,   o.extinction_u, o.extinction_g, o.extinction_r, o.extinction_i, o.extinction_z,   mode =#, type=# into mydb.MyTable_# from MyDB.Dani_table_Chiara AS m  OUTER APPLY dbo.fGetNearestObjEq( m.ra_epoch2#, m.dec_epoch2#, #) AS n     LEFT JOIN apogeeObject AS o ON n.objid=o.apogee_id"
2019-06-05 12:10:00,2
