231,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-11-01 00:10:00,1
2019-11-01 00:21:00,1
2019-11-01 00:34:00,1
2019-11-01 00:36:00,1
2019-11-01 00:39:00,1
2019-11-01 00:42:00,1
2019-11-01 00:51:00,1
2019-11-01 01:24:00,1
2019-11-01 01:30:00,1
2019-11-01 01:39:00,1
2019-11-01 01:54:00,1
2019-11-01 02:16:00,1
2019-11-01 02:22:00,1
2019-11-01 02:30:00,1
2019-11-01 03:04:00,1
2019-11-01 03:16:00,1
2019-11-01 03:26:00,1
2019-11-01 03:30:00,1
2019-11-01 03:32:00,1
2019-11-01 03:35:00,1
2019-11-01 03:38:00,1
2019-11-01 03:54:00,1
2019-11-01 03:57:00,1
2019-11-01 04:02:00,1
2019-11-01 04:28:00,1
2019-11-01 04:36:00,1
2019-11-01 04:39:00,1
2019-11-01 04:47:00,1
2019-11-01 04:56:00,1
2019-11-01 05:19:00,1
2019-11-01 05:49:00,1
2019-11-01 05:54:00,2
2019-11-01 06:07:00,1
2019-11-01 07:17:00,1
2019-11-01 07:31:00,1
2019-11-01 07:49:00,1
2019-11-01 08:18:00,1
2019-11-01 08:23:00,1
2019-11-01 08:40:00,1
2019-11-01 08:59:00,1
2019-11-01 09:06:00,1
2019-11-01 09:10:00,1
2019-11-01 09:41:00,1
2019-11-01 09:51:00,1
2019-11-01 09:53:00,1
2019-11-01 09:57:00,1
2019-11-01 09:58:00,1
2019-11-01 10:02:00,1
2019-11-01 10:03:00,1
2019-11-01 10:08:00,1
2019-11-01 10:12:00,1
2019-11-01 10:32:00,1
2019-11-01 10:38:00,1
2019-11-01 10:42:00,1
2019-11-01 10:44:00,1
2019-11-01 10:48:00,1
2019-11-01 10:50:00,1
2019-11-01 11:02:00,1
2019-11-01 11:14:00,1
2019-11-01 11:17:00,1
2019-11-01 11:22:00,1
2019-11-01 11:25:00,1
2019-11-01 11:38:00,1
2019-11-01 11:39:00,1
2019-11-01 11:41:00,1
2019-11-01 11:43:00,1
2019-11-01 11:56:00,1
2019-11-01 12:00:00,1
2019-11-01 12:01:00,1
2019-11-01 12:03:00,1
2019-11-01 12:05:00,1
2019-11-01 12:07:00,1
2019-11-01 12:08:00,1
2019-11-01 12:10:00,1
2019-11-01 12:14:00,1
2019-11-01 12:17:00,1
2019-11-01 12:22:00,1
2019-11-01 12:33:00,1
2019-11-01 12:39:00,1
2019-11-01 12:44:00,1
2019-11-01 12:54:00,1
2019-11-01 12:59:00,1
2019-11-01 13:00:00,1
2019-11-01 13:02:00,1
2019-11-01 13:03:00,1
2019-11-01 13:05:00,1
2019-11-01 13:06:00,1
2019-11-01 13:09:00,1
2019-11-01 13:12:00,1
2019-11-01 13:16:00,1
2019-11-01 13:24:00,1
2019-11-01 13:30:00,1
2019-11-01 13:34:00,1
2019-11-01 13:37:00,1
2019-11-01 13:39:00,1
2019-11-01 13:41:00,1
2019-11-01 13:44:00,1
2019-11-01 13:52:00,1
2019-11-01 13:53:00,1
2019-11-01 13:59:00,1
2019-11-01 14:01:00,1
2019-11-01 14:03:00,1
2019-11-01 14:08:00,1
2019-11-01 14:15:00,1
2019-11-01 14:18:00,1
2019-11-01 14:21:00,1
2019-11-01 14:26:00,1
