136,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-11-01 00:40:00,1
2019-11-01 05:23:00,42
2019-11-01 05:24:00,33
2019-11-01 15:57:00,2
2019-11-01 15:59:00,55
2019-11-01 22:54:00,1
2019-11-01 22:56:00,1
2019-11-01 23:00:00,1
