38,select * from fDocFunctionParams(&&&)
2019-12-16 00:03:00,1
2019-12-16 00:32:00,2
2019-12-16 00:52:00,1
2019-12-16 01:04:00,2
2019-12-16 03:12:00,1
2019-12-16 03:23:00,2
2019-12-16 04:03:00,3
2019-12-16 05:12:00,1
2019-12-16 07:17:00,2
2019-12-16 07:20:00,3
2019-12-16 10:53:00,2
2019-12-16 12:01:00,1
2019-12-16 12:07:00,1
2019-12-16 13:31:00,2
2019-12-16 15:43:00,2
2019-12-16 16:13:00,2
2019-12-16 16:17:00,3
2019-12-16 16:19:00,1
2019-12-16 16:55:00,3
2019-12-16 19:02:00,3
