66,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-12-16 00:52:00,2
2019-12-16 05:23:00,2
2019-12-16 05:44:00,1
2019-12-16 06:08:00,1
2019-12-16 06:09:00,2
2019-12-16 06:10:00,1
2019-12-16 06:13:00,1
2019-12-16 06:29:00,1
2019-12-16 06:39:00,2
2019-12-16 15:05:00,2
2019-12-16 15:09:00,1
2019-12-16 15:10:00,1
2019-12-16 15:17:00,1
2019-12-16 15:22:00,1
2019-12-16 15:26:00,1
2019-12-16 15:36:00,1
2019-12-16 15:39:00,1
2019-12-16 15:44:00,1
2019-12-16 15:53:00,1
2019-12-16 15:54:00,2
2019-12-16 15:56:00,1
2019-12-16 15:58:00,1
2019-12-16 16:02:00,1
2019-12-16 16:05:00,2
2019-12-16 16:07:00,2
2019-12-16 16:13:00,2
2019-12-16 16:15:00,1
2019-12-16 16:17:00,1
2019-12-16 16:20:00,1
2019-12-16 16:28:00,1
2019-12-16 16:33:00,1
2019-12-16 16:49:00,2
2019-12-16 16:51:00,1
2019-12-16 16:56:00,1
2019-12-16 16:59:00,1
2019-12-16 17:07:00,1
2019-12-16 17:13:00,1
2019-12-16 17:15:00,1
2019-12-16 17:21:00,1
2019-12-16 17:23:00,1
2019-12-16 17:26:00,1
2019-12-16 17:39:00,1
2019-12-16 17:44:00,1
2019-12-16 17:54:00,1
2019-12-16 17:56:00,1
2019-12-16 17:59:00,1
2019-12-16 18:07:00,1
2019-12-16 19:12:00,3
2019-12-16 19:18:00,2
2019-12-16 19:19:00,2
2019-12-16 19:27:00,1
2019-12-16 20:51:00,1
