111,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-12-16 00:08:00,4
2019-12-16 00:09:00,8
2019-12-16 00:10:00,4
2019-12-16 00:11:00,8
2019-12-16 00:12:00,4
2019-12-16 00:13:00,6
2019-12-16 00:14:00,4
2019-12-16 00:15:00,4
2019-12-16 00:16:00,4
2019-12-16 00:17:00,2
2019-12-16 00:18:00,2
2019-12-16 00:19:00,8
2019-12-16 00:20:00,4
2019-12-16 00:21:00,4
2019-12-16 00:22:00,8
2019-12-16 00:23:00,4
2019-12-16 00:24:00,6
2019-12-16 00:26:00,4
2019-12-16 00:27:00,4
2019-12-16 00:28:00,4
2019-12-16 00:29:00,2
2019-12-16 00:30:00,4
2019-12-16 03:40:00,4
2019-12-16 12:29:00,4
2019-12-16 18:17:00,1
