1,"SELECT spec.specObjID, spec.ra, spec.dec, spec.z, spec.zErr, spec.class, spec.subclass, spec.dered_u, spec.dered_g, spec.dered_r, spec.dered_i, spec.dered_z INTO MyDB.DR1#_S8#_SpecPhotAll FROM SpecObj as spec WHERE   (spec.zWarning = # OR spec.zWarning = #) AND spec.ra BETWEEN #   and #  AND spec.dec BETWEEN # and # OR   (spec.zWarning = # OR spec.zWarning = #) AND spec.ra BETWEEN # and # AND spec.dec BETWEEN # and #"
2019-12-16 14:38:00,1
