7,"SELECT   objID,ra,dec into mydb.Mag2#_#area4 FROM Galaxy WHERE   mode=#   AND type=#   AND petroRad_u># and petroRad_g># and petroRad_r># and petroRad_i># and petroRad_z># and petroRadErr_g>#   AND petroMag_g BETWEEN # and #   AND ra BETWEEN # and #   AND dec BETWEEN # and # ORDER BY objID"
2019-12-16 01:49:00,2
2019-12-16 01:54:00,2
2019-12-16 01:55:00,1
2019-12-16 08:14:00,1
2019-12-16 08:27:00,1
