3516,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-12-16 00:02:00,3
2019-12-16 00:03:00,3
2019-12-16 00:04:00,9
2019-12-16 00:08:00,1
2019-12-16 00:09:00,6
2019-12-16 00:12:00,3
2019-12-16 00:13:00,3
2019-12-16 00:14:00,9
2019-12-16 00:18:00,5
2019-12-16 00:19:00,2
2019-12-16 00:22:00,3
2019-12-16 00:23:00,3
2019-12-16 00:24:00,10
2019-12-16 00:28:00,1
2019-12-16 00:29:00,2
2019-12-16 00:32:00,3
2019-12-16 00:33:00,3
2019-12-16 00:34:00,11
2019-12-16 00:38:00,1
2019-12-16 00:39:00,2
2019-12-16 00:41:00,10
2019-12-16 00:42:00,3
2019-12-16 00:43:00,3
2019-12-16 00:44:00,9
2019-12-16 00:45:00,4
2019-12-16 00:48:00,1
2019-12-16 00:49:00,2
2019-12-16 00:52:00,3
2019-12-16 00:53:00,3
2019-12-16 00:54:00,9
2019-12-16 00:58:00,1
2019-12-16 00:59:00,2
2019-12-16 01:02:00,3
2019-12-16 01:03:00,3
2019-12-16 01:04:00,9
2019-12-16 01:08:00,5
2019-12-16 01:09:00,2
2019-12-16 01:11:00,2
2019-12-16 01:12:00,4
2019-12-16 01:13:00,3
2019-12-16 01:14:00,9
2019-12-16 01:18:00,1
2019-12-16 01:19:00,2
2019-12-16 01:22:00,3
2019-12-16 01:23:00,3
2019-12-16 01:24:00,9
2019-12-16 01:28:00,1
2019-12-16 01:29:00,2
2019-12-16 01:32:00,8
2019-12-16 01:33:00,3
2019-12-16 01:34:00,11
2019-12-16 01:39:00,3
2019-12-16 01:41:00,5
2019-12-16 01:42:00,3
2019-12-16 01:43:00,3
2019-12-16 01:44:00,9
2019-12-16 01:46:00,4
2019-12-16 01:49:00,3
2019-12-16 01:52:00,3
2019-12-16 01:53:00,3
2019-12-16 01:54:00,9
2019-12-16 01:57:00,4
2019-12-16 01:59:00,3
2019-12-16 02:02:00,3
2019-12-16 02:03:00,3
2019-12-16 02:04:00,9
2019-12-16 02:09:00,3
2019-12-16 02:12:00,7
2019-12-16 02:13:00,7
2019-12-16 02:14:00,13
2019-12-16 02:15:00,8
2019-12-16 02:19:00,3
2019-12-16 02:22:00,3
2019-12-16 02:23:00,3
2019-12-16 02:24:00,9
2019-12-16 02:29:00,3
2019-12-16 02:32:00,3
2019-12-16 02:33:00,3
2019-12-16 02:34:00,11
2019-12-16 02:39:00,3
2019-12-16 02:41:00,5
2019-12-16 02:42:00,3
2019-12-16 02:43:00,3
2019-12-16 02:44:00,9
2019-12-16 02:45:00,4
2019-12-16 02:48:00,5
2019-12-16 02:49:00,8
2019-12-16 02:52:00,3
2019-12-16 02:53:00,3
2019-12-16 02:54:00,9
2019-12-16 02:59:00,3
2019-12-16 03:02:00,3
2019-12-16 03:03:00,3
2019-12-16 03:04:00,9
2019-12-16 03:09:00,3
2019-12-16 03:12:00,3
2019-12-16 03:13:00,3
2019-12-16 03:14:00,13
2019-12-16 03:15:00,4
2019-12-16 03:16:00,4
2019-12-16 03:17:00,5
2019-12-16 03:19:00,3
2019-12-16 03:22:00,3
2019-12-16 03:23:00,3
2019-12-16 03:24:00,13
2019-12-16 03:27:00,4
2019-12-16 03:29:00,3
2019-12-16 03:32:00,8
2019-12-16 03:33:00,3
2019-12-16 03:34:00,11
2019-12-16 03:37:00,4
2019-12-16 03:39:00,3
2019-12-16 03:41:00,8
2019-12-16 03:42:00,3
2019-12-16 03:43:00,3
2019-12-16 03:44:00,9
2019-12-16 03:45:00,4
2019-12-16 03:48:00,4
2019-12-16 03:49:00,3
2019-12-16 03:52:00,3
2019-12-16 03:53:00,3
2019-12-16 03:54:00,9
2019-12-16 03:59:00,3
2019-12-16 04:02:00,3
2019-12-16 04:03:00,7
2019-12-16 04:04:00,9
2019-12-16 04:06:00,15
2019-12-16 04:07:00,5
2019-12-16 04:08:00,10
2019-12-16 04:09:00,23
2019-12-16 04:11:00,10
2019-12-16 04:12:00,3
2019-12-16 04:13:00,28
2019-12-16 04:14:00,9
2019-12-16 04:15:00,10
2019-12-16 04:19:00,3
2019-12-16 04:20:00,4
2019-12-16 04:22:00,3
2019-12-16 04:23:00,3
2019-12-16 04:24:00,4
2019-12-16 04:25:00,5
2019-12-16 04:26:00,1
2019-12-16 04:28:00,2
2019-12-16 04:29:00,3
2019-12-16 04:32:00,3
2019-12-16 04:33:00,3
2019-12-16 04:34:00,26
2019-12-16 04:35:00,20
2019-12-16 04:36:00,15
2019-12-16 04:37:00,10
2019-12-16 04:39:00,3
2019-12-16 04:41:00,5
2019-12-16 04:42:00,3
2019-12-16 04:43:00,8
2019-12-16 04:44:00,4
2019-12-16 04:45:00,9
2019-12-16 04:49:00,3
2019-12-16 04:50:00,1
2019-12-16 04:52:00,3
2019-12-16 04:53:00,4
2019-12-16 04:54:00,4
2019-12-16 04:55:00,5
2019-12-16 04:57:00,1
2019-12-16 04:59:00,3
2019-12-16 05:01:00,1
2019-12-16 05:02:00,3
2019-12-16 05:03:00,4
2019-12-16 05:04:00,4
2019-12-16 05:05:00,10
2019-12-16 05:06:00,20
2019-12-16 05:07:00,15
2019-12-16 05:08:00,6
2019-12-16 05:09:00,3
2019-12-16 05:10:00,10
2019-12-16 05:11:00,10
2019-12-16 05:12:00,4
2019-12-16 05:13:00,3
2019-12-16 05:14:00,4
2019-12-16 05:15:00,5
2019-12-16 05:18:00,1
2019-12-16 05:19:00,7
2019-12-16 05:22:00,3
2019-12-16 05:23:00,4
2019-12-16 05:24:00,4
2019-12-16 05:25:00,5
2019-12-16 05:28:00,1
2019-12-16 05:29:00,3
2019-12-16 05:30:00,1
2019-12-16 05:32:00,3
2019-12-16 05:33:00,4
2019-12-16 05:34:00,6
2019-12-16 05:35:00,25
2019-12-16 05:36:00,6
2019-12-16 05:39:00,3
2019-12-16 05:41:00,6
2019-12-16 05:42:00,3
2019-12-16 05:43:00,3
2019-12-16 05:44:00,5
2019-12-16 05:45:00,9
2019-12-16 05:49:00,3
2019-12-16 05:50:00,1
2019-12-16 05:52:00,3
2019-12-16 05:53:00,4
2019-12-16 05:54:00,4
2019-12-16 05:55:00,6
2019-12-16 05:58:00,1
2019-12-16 05:59:00,3
2019-12-16 06:02:00,9
2019-12-16 06:03:00,3
2019-12-16 06:04:00,4
2019-12-16 06:05:00,5
2019-12-16 06:08:00,1
2019-12-16 06:09:00,3
2019-12-16 06:12:00,4
2019-12-16 06:13:00,3
2019-12-16 06:14:00,4
2019-12-16 06:15:00,6
2019-12-16 06:17:00,1
2019-12-16 06:18:00,2
2019-12-16 06:19:00,3
2019-12-16 06:20:00,1
2019-12-16 06:22:00,3
2019-12-16 06:23:00,3
2019-12-16 06:24:00,4
2019-12-16 06:25:00,6
2019-12-16 06:29:00,4
2019-12-16 06:30:00,5
2019-12-16 06:32:00,3
2019-12-16 06:33:00,21
2019-12-16 06:34:00,9
2019-12-16 06:35:00,15
2019-12-16 06:36:00,1
2019-12-16 06:38:00,11
2019-12-16 06:39:00,3
2019-12-16 06:41:00,6
2019-12-16 06:42:00,3
2019-12-16 06:43:00,3
2019-12-16 06:44:00,8
2019-12-16 06:45:00,5
2019-12-16 06:46:00,1
2019-12-16 06:49:00,3
2019-12-16 06:51:00,1
2019-12-16 06:52:00,3
2019-12-16 06:53:00,3
2019-12-16 06:54:00,4
2019-12-16 06:55:00,5
2019-12-16 06:56:00,1
2019-12-16 06:58:00,1
2019-12-16 06:59:00,3
2019-12-16 07:00:00,1
2019-12-16 07:02:00,3
2019-12-16 07:03:00,4
2019-12-16 07:04:00,4
2019-12-16 07:05:00,5
2019-12-16 07:07:00,1
2019-12-16 07:09:00,3
2019-12-16 07:10:00,1
2019-12-16 07:12:00,3
2019-12-16 07:13:00,3
2019-12-16 07:14:00,5
2019-12-16 07:15:00,5
2019-12-16 07:16:00,1
2019-12-16 07:18:00,1
2019-12-16 07:19:00,3
2019-12-16 07:21:00,1
2019-12-16 07:22:00,3
2019-12-16 07:23:00,3
2019-12-16 07:24:00,5
2019-12-16 07:25:00,5
2019-12-16 07:28:00,1
2019-12-16 07:29:00,3
2019-12-16 07:31:00,1
2019-12-16 07:32:00,3
2019-12-16 07:33:00,4
2019-12-16 07:34:00,6
2019-12-16 07:35:00,6
2019-12-16 07:37:00,1
2019-12-16 07:39:00,3
2019-12-16 07:40:00,4
2019-12-16 07:41:00,10
2019-12-16 07:42:00,7
2019-12-16 07:43:00,8
2019-12-16 07:44:00,14
2019-12-16 07:45:00,17
2019-12-16 07:47:00,4
2019-12-16 07:48:00,6
2019-12-16 07:49:00,3
2019-12-16 07:52:00,13
2019-12-16 07:53:00,9
2019-12-16 07:54:00,4
2019-12-16 07:55:00,5
2019-12-16 07:57:00,8
2019-12-16 07:58:00,1
2019-12-16 07:59:00,13
2019-12-16 08:02:00,3
2019-12-16 08:03:00,4
2019-12-16 08:04:00,4
2019-12-16 08:05:00,5
2019-12-16 08:08:00,1
2019-12-16 08:09:00,3
2019-12-16 08:11:00,1
2019-12-16 08:12:00,3
2019-12-16 08:13:00,3
2019-12-16 08:14:00,5
2019-12-16 08:15:00,10
2019-12-16 08:18:00,1
2019-12-16 08:19:00,3
2019-12-16 08:20:00,1
2019-12-16 08:22:00,4
2019-12-16 08:23:00,3
2019-12-16 08:24:00,5
2019-12-16 08:25:00,5
2019-12-16 08:27:00,1
2019-12-16 08:29:00,3
2019-12-16 08:31:00,5
2019-12-16 08:32:00,3
2019-12-16 08:33:00,11
2019-12-16 08:34:00,7
2019-12-16 08:35:00,5
2019-12-16 08:36:00,1
2019-12-16 08:38:00,1
2019-12-16 08:39:00,3
2019-12-16 08:41:00,6
2019-12-16 08:42:00,3
2019-12-16 08:43:00,3
2019-12-16 08:44:00,4
2019-12-16 08:45:00,9
2019-12-16 08:46:00,1
2019-12-16 08:49:00,3
2019-12-16 08:51:00,1
2019-12-16 08:52:00,3
2019-12-16 08:53:00,3
2019-12-16 08:54:00,2
2019-12-16 08:55:00,7
2019-12-16 08:56:00,1
2019-12-16 08:59:00,3
2019-12-16 09:00:00,1
2019-12-16 09:02:00,3
2019-12-16 09:03:00,3
2019-12-16 09:04:00,3
2019-12-16 09:05:00,7
2019-12-16 09:08:00,1
2019-12-16 09:09:00,3
2019-12-16 09:12:00,4
2019-12-16 09:13:00,3
2019-12-16 09:14:00,9
2019-12-16 09:15:00,6
2019-12-16 09:19:00,4
2019-12-16 09:21:00,1
2019-12-16 09:22:00,3
2019-12-16 09:23:00,4
2019-12-16 09:24:00,8
2019-12-16 09:25:00,6
2019-12-16 09:26:00,1
2019-12-16 09:29:00,3
2019-12-16 09:30:00,5
2019-12-16 09:31:00,1
2019-12-16 09:32:00,3
2019-12-16 09:33:00,3
2019-12-16 09:34:00,4
2019-12-16 09:35:00,7
2019-12-16 09:36:00,1
2019-12-16 09:39:00,3
2019-12-16 09:41:00,6
2019-12-16 09:42:00,3
2019-12-16 09:43:00,3
2019-12-16 09:44:00,8
2019-12-16 09:45:00,10
2019-12-16 09:47:00,1
2019-12-16 09:48:00,5
2019-12-16 09:49:00,3
2019-12-16 09:52:00,4
2019-12-16 09:53:00,3
2019-12-16 09:55:00,9
2019-12-16 09:58:00,1
2019-12-16 09:59:00,3
2019-12-16 10:01:00,5
2019-12-16 10:02:00,4
2019-12-16 10:03:00,4
2019-12-16 10:04:00,4
2019-12-16 10:05:00,9
2019-12-16 10:07:00,1
2019-12-16 10:09:00,4
2019-12-16 10:10:00,4
2019-12-16 10:11:00,1
2019-12-16 10:12:00,3
2019-12-16 10:13:00,1
2019-12-16 10:14:00,3
2019-12-16 10:15:00,9
2019-12-16 10:19:00,3
2019-12-16 10:22:00,3
2019-12-16 10:24:00,3
2019-12-16 10:25:00,9
2019-12-16 10:26:00,5
2019-12-16 10:29:00,3
2019-12-16 10:32:00,7
2019-12-16 10:33:00,5
2019-12-16 10:34:00,5
2019-12-16 10:35:00,9
2019-12-16 10:39:00,3
2019-12-16 10:40:00,5
2019-12-16 10:41:00,5
2019-12-16 10:42:00,3
2019-12-16 10:44:00,3
2019-12-16 10:45:00,13
2019-12-16 10:48:00,4
2019-12-16 10:49:00,3
2019-12-16 10:50:00,2
2019-12-16 10:52:00,3
2019-12-16 10:54:00,5
2019-12-16 10:55:00,9
2019-12-16 10:59:00,3
2019-12-16 11:00:00,4
2019-12-16 11:02:00,3
2019-12-16 11:04:00,7
2019-12-16 11:05:00,12
2019-12-16 11:09:00,3
2019-12-16 11:12:00,3
2019-12-16 11:14:00,3
2019-12-16 11:15:00,9
2019-12-16 11:19:00,2
2019-12-16 11:22:00,2
2019-12-16 11:24:00,3
2019-12-16 11:25:00,9
2019-12-16 11:29:00,6
2019-12-16 11:32:00,2
2019-12-16 11:33:00,4
2019-12-16 11:34:00,6
