18,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-12-16 14:32:00,1
2019-12-16 14:33:00,1
2019-12-16 14:43:00,2
2019-12-16 14:45:00,1
2019-12-16 14:55:00,1
2019-12-16 14:56:00,1
2019-12-16 14:58:00,1
2019-12-16 14:59:00,1
2019-12-16 15:01:00,1
2019-12-16 15:02:00,1
2019-12-16 15:03:00,1
2019-12-16 15:08:00,1
2019-12-16 15:09:00,1
2019-12-16 15:20:00,1
2019-12-16 15:21:00,1
2019-12-16 15:23:00,1
2019-12-16 15:24:00,1
