757,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-12-16 20:18:00,1
2019-12-16 20:20:00,4
2019-12-16 20:23:00,3
2019-12-16 20:25:00,1
2019-12-16 20:26:00,4
2019-12-16 20:29:00,2
2019-12-16 20:32:00,3
2019-12-16 20:34:00,2
2019-12-16 20:35:00,12
2019-12-16 20:36:00,2
2019-12-16 20:37:00,2
2019-12-16 20:39:00,1
2019-12-16 20:42:00,2
2019-12-16 20:45:00,1
2019-12-16 20:47:00,5
2019-12-16 20:48:00,2
2019-12-16 20:51:00,23
2019-12-16 20:52:00,19
2019-12-16 20:55:00,1
2019-12-16 20:56:00,2
2019-12-16 20:58:00,1
2019-12-16 21:01:00,1
2019-12-16 21:03:00,5
2019-12-16 21:05:00,1
2019-12-16 21:08:00,1
2019-12-16 21:11:00,1
2019-12-16 21:13:00,1
2019-12-16 21:16:00,1
2019-12-16 21:18:00,2
2019-12-16 21:21:00,1
2019-12-16 21:23:00,1
2019-12-16 21:26:00,1
2019-12-16 21:28:00,14
2019-12-16 21:29:00,1
2019-12-16 21:32:00,11
2019-12-16 21:33:00,1
2019-12-16 21:35:00,2
2019-12-16 21:38:00,1
2019-12-16 21:40:00,1
2019-12-16 21:41:00,1
2019-12-16 21:43:00,1
2019-12-16 21:45:00,2
2019-12-16 21:47:00,1
2019-12-16 21:50:00,1
2019-12-16 21:51:00,1
2019-12-16 21:54:00,2
2019-12-16 21:55:00,10
2019-12-16 21:58:00,3
2019-12-16 22:01:00,1
2019-12-16 22:03:00,9
2019-12-16 22:04:00,1
2019-12-16 22:05:00,1
2019-12-16 22:08:00,1
2019-12-16 22:10:00,1
2019-12-16 22:13:00,1
2019-12-16 22:15:00,1
2019-12-16 22:17:00,1
2019-12-16 22:18:00,1
2019-12-16 22:19:00,2
2019-12-16 22:21:00,4
2019-12-16 22:23:00,1
2019-12-16 22:24:00,1
2019-12-16 22:27:00,1
2019-12-16 22:30:00,1
2019-12-16 22:31:00,1
2019-12-16 22:33:00,2
2019-12-16 22:35:00,2
2019-12-16 22:38:00,1
2019-12-16 22:41:00,1
2019-12-16 22:42:00,2
2019-12-16 22:44:00,1
2019-12-16 22:48:00,1
2019-12-16 22:50:00,1
2019-12-16 22:51:00,1
2019-12-16 22:53:00,1
2019-12-16 22:55:00,1
2019-12-16 22:57:00,2
2019-12-16 23:00:00,9
2019-12-16 23:02:00,1
2019-12-16 23:05:00,7
2019-12-16 23:08:00,1
2019-12-16 23:11:00,1
2019-12-16 23:14:00,1
2019-12-16 23:17:00,1
2019-12-16 23:19:00,1
2019-12-16 23:22:00,1
2019-12-16 23:25:00,4
2019-12-16 23:27:00,1
2019-12-16 23:30:00,1
2019-12-16 23:31:00,10
2019-12-16 23:33:00,1
2019-12-16 23:35:00,1
2019-12-16 23:36:00,1
2019-12-16 23:38:00,1
2019-12-16 23:39:00,1
2019-12-16 23:42:00,2
2019-12-16 23:43:00,4
2019-12-16 23:45:00,1
2019-12-16 23:48:00,1
2019-12-16 23:50:00,1
2019-12-16 23:52:00,1
2019-12-16 23:53:00,26
2019-12-16 23:54:00,4
2019-12-16 23:58:00,1
2019-12-16 23:59:00,1
