43,select * from sppLines where specObjId=#
2019-12-16 00:12:00,1
2019-12-16 01:20:00,1
2019-12-16 04:15:00,1
2019-12-16 05:35:00,1
2019-12-16 06:16:00,1
2019-12-16 08:03:00,1
2019-12-16 08:14:00,1
2019-12-16 08:30:00,1
2019-12-16 09:05:00,1
2019-12-16 09:26:00,1
2019-12-16 09:37:00,1
2019-12-16 09:41:00,1
2019-12-16 09:47:00,1
2019-12-16 10:11:00,1
2019-12-16 10:31:00,1
2019-12-16 10:51:00,1
2019-12-16 11:02:00,1
2019-12-16 11:26:00,1
2019-12-16 11:32:00,1
2019-12-16 11:38:00,1
2019-12-16 11:39:00,1
2019-12-16 11:40:00,1
2019-12-16 11:51:00,1
2019-12-16 12:01:00,1
2019-12-16 12:08:00,1
2019-12-16 12:32:00,1
2019-12-16 13:19:00,1
2019-12-16 14:09:00,1
2019-12-16 14:21:00,1
2019-12-16 15:44:00,1
2019-12-16 16:01:00,1
2019-12-16 17:11:00,1
2019-12-16 17:44:00,1
2019-12-16 18:04:00,1
2019-12-16 18:52:00,1
2019-12-16 19:12:00,1
2019-12-16 19:18:00,1
2019-12-16 19:35:00,2
2019-12-16 19:41:00,1
2019-12-16 20:15:00,1
2019-12-16 20:29:00,1
2019-12-16 20:57:00,1
