8,"SELECT   objID,ra,dec into mydb.Mag2#_#area1 FROM Galaxy WHERE   mode=#   AND type=#   AND petroRad_u># and petroRad_g># and petroRad_r># and petroRad_i># and petroRad_z># and petroRadErr_g>#   AND petroMag_g BETWEEN # and #   AND ra BETWEEN # and #    AND dec BETWEEN # and # ORDER BY objID"
2019-12-16 00:00:00,2
2019-12-16 00:17:00,1
2019-12-16 00:24:00,1
2019-12-16 01:01:00,1
2019-12-16 01:02:00,2
2019-12-16 08:17:00,1
