32,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-07-18 14:22:00,1
2019-07-18 14:23:00,2
2019-07-18 14:24:00,2
2019-07-18 14:25:00,2
2019-07-18 14:26:00,2
2019-07-18 14:27:00,1
2019-07-18 14:28:00,2
2019-07-18 14:29:00,2
2019-07-18 14:30:00,2
2019-07-18 14:31:00,2
2019-07-18 14:32:00,1
2019-07-18 15:53:00,2
2019-07-18 15:57:00,1
2019-07-18 16:12:00,4
2019-07-18 22:59:00,1
2019-07-18 23:00:00,1
2019-07-18 23:35:00,2
2019-07-18 23:36:00,1
2019-07-18 23:37:00,1
