1,"SELECT TOP #  p.camcol,p.dec,p.field,cast(str(p.ra,#,#) as float) as ra,p.rerun,p.run  FROM ..PhotoObj AS p  JOIN dbo.fGetObjFromRect(#,#,#,#) AS b ON p.objID = b.objID  WHERE ( p.type = # OR p.type = #)"
2019-07-18 07:26:00,1
