531,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-07-18 00:00:00,1
2019-07-18 00:01:00,1
2019-07-18 00:03:00,1
2019-07-18 00:05:00,1
2019-07-18 00:10:00,1
2019-07-18 00:13:00,1
2019-07-18 00:19:00,1
2019-07-18 00:20:00,1
2019-07-18 00:25:00,1
2019-07-18 00:31:00,1
2019-07-18 00:37:00,1
2019-07-18 00:41:00,1
2019-07-18 00:47:00,1
2019-07-18 00:54:00,1
2019-07-18 00:59:00,1
2019-07-18 01:01:00,1
2019-07-18 01:07:00,1
2019-07-18 01:11:00,1
2019-07-18 01:13:00,1
2019-07-18 01:15:00,1
2019-07-18 01:17:00,1
2019-07-18 01:18:00,1
2019-07-18 01:20:00,1
2019-07-18 01:22:00,1
2019-07-18 01:28:00,1
2019-07-18 01:34:00,1
2019-07-18 01:37:00,1
2019-07-18 01:38:00,1
2019-07-18 01:39:00,1
2019-07-18 01:44:00,1
2019-07-18 01:46:00,1
2019-07-18 01:50:00,1
2019-07-18 01:55:00,1
2019-07-18 01:58:00,1
2019-07-18 02:04:00,1
2019-07-18 02:10:00,1
2019-07-18 02:15:00,1
2019-07-18 02:16:00,1
2019-07-18 02:17:00,2
2019-07-18 02:18:00,1
2019-07-18 02:19:00,1
2019-07-18 02:20:00,1
2019-07-18 02:22:00,1
2019-07-18 02:28:00,1
2019-07-18 02:29:00,1
2019-07-18 02:30:00,1
2019-07-18 02:31:00,1
2019-07-18 02:33:00,1
2019-07-18 02:37:00,1
2019-07-18 02:38:00,1
2019-07-18 02:43:00,1
2019-07-18 02:45:00,1
2019-07-18 02:46:00,1
2019-07-18 02:47:00,1
2019-07-18 02:49:00,1
2019-07-18 02:55:00,1
2019-07-18 02:56:00,1
2019-07-18 02:57:00,1
2019-07-18 02:58:00,1
2019-07-18 03:00:00,1
2019-07-18 03:02:00,2
2019-07-18 03:03:00,2
2019-07-18 03:05:00,1
2019-07-18 03:06:00,1
2019-07-18 03:08:00,1
2019-07-18 03:09:00,1
2019-07-18 03:10:00,1
2019-07-18 03:11:00,1
2019-07-18 03:12:00,1
2019-07-18 03:13:00,1
