115,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-07-18 00:06:00,1
2019-07-18 00:11:00,1
2019-07-18 00:16:00,1
2019-07-18 00:21:00,1
2019-07-18 00:24:00,1
2019-07-18 00:27:00,1
2019-07-18 00:32:00,1
2019-07-18 00:36:00,1
2019-07-18 00:40:00,1
2019-07-18 00:43:00,1
2019-07-18 00:47:00,1
2019-07-18 00:51:00,1
2019-07-18 00:54:00,1
2019-07-18 00:56:00,1
2019-07-18 00:57:00,1
2019-07-18 00:58:00,2
2019-07-18 01:02:00,1
2019-07-18 01:08:00,1
2019-07-18 01:11:00,1
2019-07-18 01:45:00,1
2019-07-18 02:32:00,1
2019-07-18 02:38:00,1
2019-07-18 02:41:00,1
2019-07-18 02:47:00,1
2019-07-18 02:48:00,1
2019-07-18 02:50:00,1
2019-07-18 02:55:00,1
2019-07-18 03:10:00,1
2019-07-18 03:14:00,1
2019-07-18 03:52:00,1
2019-07-18 03:55:00,1
2019-07-18 05:01:00,1
2019-07-18 05:06:00,1
2019-07-18 05:29:00,1
2019-07-18 05:34:00,1
2019-07-18 05:39:00,1
2019-07-18 05:40:00,1
2019-07-18 05:42:00,2
2019-07-18 05:45:00,1
2019-07-18 05:54:00,1
2019-07-18 08:19:00,1
2019-07-18 08:31:00,1
2019-07-18 08:33:00,1
2019-07-18 08:34:00,1
2019-07-18 08:56:00,1
2019-07-18 09:22:00,1
2019-07-18 11:38:00,1
2019-07-18 12:16:00,1
2019-07-18 12:20:00,1
2019-07-18 12:27:00,1
2019-07-18 12:32:00,1
2019-07-18 12:36:00,1
2019-07-18 12:39:00,2
2019-07-18 12:40:00,1
2019-07-18 12:45:00,1
2019-07-18 12:50:00,1
2019-07-18 13:07:00,1
2019-07-18 13:16:00,1
2019-07-18 13:34:00,1
2019-07-18 13:38:00,1
2019-07-18 13:44:00,1
2019-07-18 13:46:00,1
2019-07-18 13:59:00,1
2019-07-18 15:00:00,1
2019-07-18 15:01:00,1
2019-07-18 15:04:00,1
2019-07-18 15:26:00,1
2019-07-18 15:29:00,1
2019-07-18 15:35:00,1
2019-07-18 15:42:00,1
2019-07-18 15:56:00,1
2019-07-18 16:06:00,1
2019-07-18 16:14:00,1
2019-07-18 17:08:00,1
2019-07-18 17:16:00,1
2019-07-18 17:39:00,1
2019-07-18 18:00:00,1
2019-07-18 18:01:00,1
2019-07-18 18:13:00,1
2019-07-18 18:21:00,1
2019-07-18 18:22:00,1
2019-07-18 18:53:00,1
2019-07-18 19:01:00,1
2019-07-18 19:09:00,1
2019-07-18 19:11:00,1
2019-07-18 19:19:00,1
2019-07-18 19:34:00,1
2019-07-18 19:41:00,1
2019-07-18 19:42:00,1
2019-07-18 19:52:00,1
2019-07-18 20:06:00,1
2019-07-18 20:30:00,1
2019-07-18 20:34:00,1
2019-07-18 20:38:00,1
2019-07-18 20:58:00,1
2019-07-18 20:59:00,1
2019-07-18 21:04:00,1
2019-07-18 21:13:00,1
2019-07-18 21:19:00,1
2019-07-18 21:23:00,1
2019-07-18 21:35:00,1
2019-07-18 21:43:00,1
2019-07-18 21:50:00,1
2019-07-18 21:51:00,1
2019-07-18 21:57:00,1
2019-07-18 22:07:00,1
2019-07-18 22:13:00,1
2019-07-18 22:26:00,1
2019-07-18 23:14:00,1
2019-07-18 23:33:00,1
2019-07-18 23:37:00,1
2019-07-18 23:42:00,1
