295,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-07-18 17:52:00,1
2019-07-18 18:04:00,6
2019-07-18 18:07:00,5
2019-07-18 18:08:00,22
2019-07-18 18:13:00,11
2019-07-18 18:14:00,12
2019-07-18 18:15:00,12
2019-07-18 18:29:00,17
2019-07-18 18:30:00,17
2019-07-18 19:24:00,12
2019-07-18 19:25:00,18
2019-07-18 20:15:00,12
2019-07-18 20:16:00,13
2019-07-18 22:04:00,5
2019-07-18 22:05:00,14
2019-07-18 22:06:00,13
2019-07-18 22:07:00,14
2019-07-18 22:08:00,14
2019-07-18 22:09:00,8
2019-07-18 22:12:00,1
2019-07-18 22:13:00,14
2019-07-18 22:14:00,21
2019-07-18 22:15:00,9
2019-07-18 22:55:00,3
2019-07-18 23:41:00,10
2019-07-18 23:42:00,11
