28,select description from DataConstants where field=&&&  and [name]=&&&
2019-07-18 00:25:00,1
2019-07-18 09:15:00,6
2019-07-18 09:17:00,3
2019-07-18 09:23:00,6
2019-07-18 09:25:00,4
2019-07-18 13:01:00,1
2019-07-18 14:41:00,1
2019-07-18 16:48:00,1
2019-07-18 19:57:00,2
2019-07-18 20:52:00,1
2019-07-18 22:04:00,1
2019-07-18 23:40:00,1
