287,select * from PhotozRF where objid=#
2019-07-18 00:07:00,3
2019-07-18 00:12:00,1
2019-07-18 00:14:00,1
2019-07-18 00:15:00,1
2019-07-18 00:16:00,1
2019-07-18 00:22:00,1
2019-07-18 00:26:00,1
2019-07-18 00:31:00,2
2019-07-18 00:41:00,1
2019-07-18 00:43:00,1
2019-07-18 00:59:00,2
2019-07-18 01:07:00,1
2019-07-18 01:10:00,1
2019-07-18 01:21:00,1
2019-07-18 01:23:00,2
2019-07-18 01:25:00,1
2019-07-18 01:32:00,1
2019-07-18 01:34:00,1
2019-07-18 01:47:00,1
2019-07-18 01:50:00,1
2019-07-18 01:53:00,1
2019-07-18 01:55:00,1
2019-07-18 01:58:00,1
2019-07-18 02:05:00,1
2019-07-18 02:06:00,1
2019-07-18 02:10:00,1
2019-07-18 02:12:00,1
2019-07-18 02:22:00,1
2019-07-18 02:23:00,1
2019-07-18 02:28:00,1
2019-07-18 02:43:00,1
2019-07-18 02:44:00,1
2019-07-18 02:50:00,1
2019-07-18 02:55:00,1
2019-07-18 02:59:00,1
2019-07-18 03:02:00,1
2019-07-18 03:06:00,1
2019-07-18 03:14:00,1
2019-07-18 03:23:00,1
2019-07-18 03:41:00,1
2019-07-18 03:45:00,1
2019-07-18 03:46:00,1
2019-07-18 04:00:00,1
2019-07-18 04:03:00,1
2019-07-18 04:07:00,1
2019-07-18 04:14:00,1
2019-07-18 04:17:00,1
2019-07-18 04:33:00,1
2019-07-18 04:40:00,1
2019-07-18 04:41:00,1
2019-07-18 04:56:00,1
2019-07-18 04:57:00,1
2019-07-18 04:58:00,2
2019-07-18 05:00:00,1
2019-07-18 05:19:00,1
2019-07-18 05:26:00,1
2019-07-18 05:34:00,1
2019-07-18 05:35:00,1
2019-07-18 05:43:00,2
2019-07-18 05:46:00,1
2019-07-18 05:54:00,1
2019-07-18 05:58:00,1
2019-07-18 06:07:00,2
2019-07-18 06:09:00,1
2019-07-18 06:10:00,1
2019-07-18 06:11:00,1
2019-07-18 06:17:00,1
2019-07-18 06:18:00,1
2019-07-18 06:24:00,1
2019-07-18 06:31:00,1
2019-07-18 06:36:00,1
2019-07-18 06:37:00,1
2019-07-18 06:38:00,1
2019-07-18 06:54:00,1
2019-07-18 06:59:00,1
2019-07-18 07:00:00,1
2019-07-18 07:08:00,1
2019-07-18 07:09:00,1
2019-07-18 07:24:00,1
2019-07-18 07:26:00,1
2019-07-18 07:27:00,1
2019-07-18 07:46:00,1
2019-07-18 07:47:00,1
2019-07-18 07:51:00,1
2019-07-18 07:54:00,1
2019-07-18 08:02:00,1
2019-07-18 08:20:00,1
2019-07-18 08:21:00,1
2019-07-18 08:22:00,1
2019-07-18 08:29:00,1
2019-07-18 08:40:00,1
2019-07-18 08:44:00,1
2019-07-18 08:52:00,1
2019-07-18 09:03:00,2
2019-07-18 09:06:00,2
2019-07-18 09:10:00,1
2019-07-18 09:11:00,1
2019-07-18 09:14:00,1
2019-07-18 09:20:00,2
2019-07-18 09:48:00,1
2019-07-18 09:54:00,1
2019-07-18 09:59:00,1
2019-07-18 10:05:00,1
2019-07-18 10:06:00,1
2019-07-18 10:12:00,1
2019-07-18 10:17:00,1
2019-07-18 10:21:00,1
2019-07-18 10:22:00,1
2019-07-18 10:33:00,1
2019-07-18 10:36:00,2
2019-07-18 10:45:00,1
2019-07-18 10:47:00,1
2019-07-18 10:56:00,1
2019-07-18 10:59:00,1
2019-07-18 11:05:00,1
2019-07-18 11:07:00,1
2019-07-18 11:11:00,1
2019-07-18 11:19:00,1
2019-07-18 11:21:00,1
2019-07-18 11:24:00,1
2019-07-18 11:26:00,1
2019-07-18 11:30:00,1
2019-07-18 11:40:00,1
2019-07-18 11:49:00,1
2019-07-18 11:57:00,1
2019-07-18 12:03:00,1
2019-07-18 12:13:00,1
2019-07-18 12:17:00,1
2019-07-18 12:18:00,1
2019-07-18 12:21:00,2
2019-07-18 12:24:00,1
2019-07-18 12:27:00,1
2019-07-18 12:29:00,1
2019-07-18 12:34:00,2
2019-07-18 12:41:00,1
2019-07-18 12:44:00,1
2019-07-18 12:56:00,1
2019-07-18 13:08:00,1
2019-07-18 13:12:00,2
2019-07-18 13:35:00,2
2019-07-18 13:36:00,1
2019-07-18 13:39:00,1
2019-07-18 13:41:00,1
2019-07-18 13:54:00,1
2019-07-18 13:55:00,2
2019-07-18 13:57:00,1
2019-07-18 14:03:00,1
2019-07-18 14:09:00,1
2019-07-18 14:16:00,1
2019-07-18 14:22:00,1
2019-07-18 14:32:00,1
2019-07-18 14:46:00,1
2019-07-18 15:02:00,1
2019-07-18 15:03:00,1
2019-07-18 15:10:00,1
2019-07-18 15:12:00,1
2019-07-18 15:14:00,1
2019-07-18 15:15:00,1
2019-07-18 15:24:00,1
2019-07-18 15:25:00,1
2019-07-18 15:33:00,1
2019-07-18 15:34:00,1
2019-07-18 15:47:00,1
2019-07-18 15:59:00,2
2019-07-18 16:01:00,1
2019-07-18 16:26:00,1
2019-07-18 16:28:00,2
2019-07-18 16:34:00,1
2019-07-18 16:39:00,1
2019-07-18 16:47:00,1
2019-07-18 16:52:00,1
2019-07-18 17:04:00,1
2019-07-18 17:07:00,1
2019-07-18 17:09:00,1
2019-07-18 17:10:00,1
2019-07-18 17:11:00,4
