21,select * from galSpecInfo where specObjId=#
2019-07-18 00:02:00,1
2019-07-18 01:06:00,1
2019-07-18 01:48:00,1
2019-07-18 01:55:00,1
2019-07-18 02:45:00,1
2019-07-18 03:03:00,1
2019-07-18 03:16:00,1
2019-07-18 04:34:00,1
2019-07-18 04:46:00,1
2019-07-18 05:19:00,1
2019-07-18 07:56:00,1
2019-07-18 10:25:00,1
2019-07-18 11:06:00,1
2019-07-18 14:24:00,1
2019-07-18 17:39:00,1
2019-07-18 18:29:00,1
2019-07-18 19:11:00,1
2019-07-18 21:23:00,1
2019-07-18 21:47:00,1
2019-07-18 22:40:00,1
2019-07-18 23:10:00,1
