21,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-22 02:12:00,1
2019-07-22 05:17:00,1
2019-07-22 11:38:00,1
2019-07-22 17:12:00,1
2019-07-22 17:13:00,1
2019-07-22 17:19:00,1
2019-07-22 17:20:00,1
2019-07-22 17:24:00,1
2019-07-22 18:55:00,3
2019-07-22 19:23:00,3
2019-07-22 19:25:00,1
2019-07-22 19:32:00,1
2019-07-22 20:30:00,1
2019-07-22 20:31:00,1
2019-07-22 20:32:00,1
2019-07-22 20:33:00,1
2019-07-22 20:38:00,1
