1,"select  n.ObjID, l.ssfr, z.uncertain, z.elliptical, z.spiral, z.p_mg, z.p_dk, s.velDisp into mydb.MyTable from PhotoObjDR7 as c, PhotoObj as p, SpecObjAll as s, stellarMassFSPSGranEarlyDust   as l, zooSpec as z       where dr7objid = # AND     c.dr7objid=n.ObjID AND     p.objID = c.dr8objid AND     s.bestObjID = p.objID AND     l.specObjID = s.specObjID AND     s.specObjID = z.specobjid"
2019-07-22 02:55:00,1
