1014,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-07-22 20:49:00,3
2019-07-22 20:50:00,1
2019-07-22 20:51:00,2
2019-07-22 20:52:00,6
2019-07-22 20:53:00,4
2019-07-22 20:54:00,3
2019-07-22 20:55:00,6
2019-07-22 20:56:00,6
2019-07-22 20:57:00,5
2019-07-22 20:58:00,1
2019-07-22 21:00:00,3
2019-07-22 21:01:00,2
2019-07-22 21:02:00,4
2019-07-22 21:03:00,3
2019-07-22 21:04:00,3
2019-07-22 21:05:00,5
2019-07-22 21:06:00,4
2019-07-22 21:07:00,4
2019-07-22 21:08:00,4
2019-07-22 21:09:00,3
2019-07-22 21:10:00,4
2019-07-22 21:11:00,2
2019-07-22 21:12:00,3
2019-07-22 21:13:00,2
2019-07-22 21:14:00,2
2019-07-22 21:15:00,4
2019-07-22 21:16:00,2
2019-07-22 21:18:00,1
2019-07-22 21:19:00,1
2019-07-22 21:20:00,2
2019-07-22 21:21:00,1
2019-07-22 21:22:00,8
2019-07-22 21:24:00,4
2019-07-22 21:25:00,2
2019-07-22 21:26:00,2
2019-07-22 21:28:00,2
2019-07-22 21:29:00,3
2019-07-22 21:30:00,5
2019-07-22 21:31:00,3
2019-07-22 21:32:00,3
2019-07-22 21:33:00,4
2019-07-22 21:34:00,2
2019-07-22 21:35:00,3
2019-07-22 21:36:00,1
2019-07-22 21:37:00,1
2019-07-22 21:39:00,2
2019-07-22 21:40:00,2
2019-07-22 21:41:00,7
2019-07-22 21:42:00,1
2019-07-22 21:43:00,6
2019-07-22 21:44:00,3
2019-07-22 21:45:00,3
2019-07-22 21:46:00,2
2019-07-22 21:47:00,4
2019-07-22 21:48:00,3
2019-07-22 21:49:00,1
2019-07-22 21:50:00,1
2019-07-22 21:51:00,1
2019-07-22 21:52:00,1
2019-07-22 21:53:00,2
2019-07-22 21:54:00,6
2019-07-22 21:55:00,6
2019-07-22 21:56:00,1
2019-07-22 21:57:00,3
2019-07-22 21:58:00,11
2019-07-22 22:00:00,1
2019-07-22 22:01:00,2
2019-07-22 22:02:00,10
2019-07-22 22:03:00,1
2019-07-22 22:04:00,1
2019-07-22 22:06:00,2
2019-07-22 22:07:00,4
2019-07-22 22:08:00,1
2019-07-22 22:09:00,4
2019-07-22 22:10:00,3
2019-07-22 22:11:00,3
2019-07-22 22:12:00,1
2019-07-22 22:13:00,1
2019-07-22 22:14:00,1
2019-07-22 22:15:00,1
2019-07-22 22:16:00,6
2019-07-22 22:17:00,4
2019-07-22 22:20:00,3
2019-07-22 22:21:00,2
2019-07-22 22:22:00,5
2019-07-22 22:23:00,1
2019-07-22 22:24:00,7
2019-07-22 22:25:00,3
2019-07-22 22:26:00,7
2019-07-22 22:27:00,2
2019-07-22 22:28:00,5
2019-07-22 22:30:00,1
2019-07-22 22:31:00,2
2019-07-22 22:32:00,4
2019-07-22 22:33:00,5
2019-07-22 22:34:00,5
2019-07-22 22:35:00,2
2019-07-22 22:36:00,5
2019-07-22 22:37:00,4
2019-07-22 22:38:00,12
2019-07-22 22:39:00,3
2019-07-22 22:40:00,2
2019-07-22 22:41:00,3
2019-07-22 22:47:00,1
2019-07-22 22:48:00,1
2019-07-22 22:49:00,3
2019-07-22 22:50:00,2
2019-07-22 22:51:00,5
2019-07-22 22:52:00,2
2019-07-22 22:53:00,7
2019-07-22 22:54:00,6
2019-07-22 22:55:00,8
2019-07-22 22:56:00,2
2019-07-22 22:57:00,6
2019-07-22 22:58:00,5
2019-07-22 22:59:00,5
2019-07-22 23:00:00,3
2019-07-22 23:01:00,6
2019-07-22 23:02:00,6
2019-07-22 23:03:00,11
2019-07-22 23:04:00,10
2019-07-22 23:05:00,9
2019-07-22 23:06:00,10
2019-07-22 23:07:00,7
2019-07-22 23:08:00,3
2019-07-22 23:09:00,4
2019-07-22 23:10:00,2
2019-07-22 23:11:00,4
2019-07-22 23:12:00,10
2019-07-22 23:13:00,7
2019-07-22 23:14:00,2
2019-07-22 23:15:00,5
2019-07-22 23:16:00,3
2019-07-22 23:17:00,6
2019-07-22 23:18:00,5
2019-07-22 23:19:00,3
2019-07-22 23:20:00,4
2019-07-22 23:21:00,4
2019-07-22 23:22:00,4
2019-07-22 23:23:00,4
2019-07-22 23:24:00,6
2019-07-22 23:26:00,4
2019-07-22 23:27:00,2
2019-07-22 23:30:00,1
2019-07-22 23:35:00,2
2019-07-22 23:36:00,2
2019-07-22 23:37:00,3
2019-07-22 23:38:00,2
2019-07-22 23:39:00,7
2019-07-22 23:40:00,6
2019-07-22 23:41:00,6
2019-07-22 23:42:00,6
2019-07-22 23:43:00,7
2019-07-22 23:44:00,10
2019-07-22 23:45:00,4
2019-07-22 23:46:00,9
2019-07-22 23:47:00,6
2019-07-22 23:48:00,10
2019-07-22 23:49:00,5
2019-07-22 23:50:00,5
2019-07-22 23:51:00,2
2019-07-22 23:52:00,3
2019-07-22 23:53:00,4
2019-07-22 23:54:00,5
2019-07-22 23:55:00,2
2019-07-22 23:56:00,3
2019-07-22 23:57:00,3
2019-07-22 23:58:00,4
2019-07-22 23:59:00,4
