11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-08-17 13:54:00,1
2019-08-17 13:57:00,1
2019-08-17 14:00:00,1
2019-08-17 14:06:00,1
2019-08-17 14:09:00,1
2019-08-17 14:15:00,1
2019-08-17 14:19:00,1
2019-08-17 14:22:00,1
2019-08-17 14:28:00,1
2019-08-17 14:34:00,1
2019-08-17 14:38:00,1
