889,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-08-17 01:59:00,1
2019-08-17 02:00:00,1
2019-08-17 02:11:00,2
2019-08-17 02:14:00,2
2019-08-17 02:17:00,1
2019-08-17 02:18:00,1
2019-08-17 02:20:00,1
2019-08-17 02:21:00,1
2019-08-17 02:25:00,2
2019-08-17 02:29:00,2
2019-08-17 02:33:00,2
2019-08-17 02:37:00,1
2019-08-17 02:38:00,1
2019-08-17 02:42:00,2
2019-08-17 02:44:00,1
2019-08-17 02:45:00,1
2019-08-17 02:46:00,1
2019-08-17 02:47:00,1
2019-08-17 02:58:00,2
2019-08-17 03:02:00,3
2019-08-17 03:05:00,2
2019-08-17 03:08:00,1
2019-08-17 03:09:00,1
2019-08-17 03:12:00,1
2019-08-17 03:13:00,1
2019-08-17 03:15:00,1
2019-08-17 03:16:00,1
2019-08-17 03:18:00,2
2019-08-17 03:20:00,2
2019-08-17 03:22:00,1
2019-08-17 03:23:00,1
2019-08-17 03:25:00,1
2019-08-17 03:26:00,1
2019-08-17 03:28:00,2
2019-08-17 03:30:00,2
2019-08-17 03:32:00,1
2019-08-17 03:33:00,1
2019-08-17 03:36:00,2
2019-08-17 03:40:00,2
2019-08-17 03:43:00,2
2019-08-17 03:45:00,2
2019-08-17 03:49:00,1
2019-08-17 03:50:00,1
2019-08-17 03:52:00,2
2019-08-17 03:57:00,2
2019-08-17 04:00:00,2
2019-08-17 04:02:00,1
2019-08-17 04:03:00,1
2019-08-17 04:05:00,2
2019-08-17 04:12:00,2
2019-08-17 04:16:00,2
2019-08-17 04:18:00,2
2019-08-17 04:20:00,2
2019-08-17 04:22:00,2
2019-08-17 04:25:00,2
2019-08-17 04:28:00,2
2019-08-17 04:30:00,1
2019-08-17 04:31:00,1
2019-08-17 04:34:00,2
2019-08-17 04:37:00,1
2019-08-17 04:38:00,1
2019-08-17 04:39:00,1
2019-08-17 04:40:00,1
2019-08-17 04:41:00,1
2019-08-17 04:42:00,1
2019-08-17 04:44:00,2
2019-08-17 04:46:00,1
2019-08-17 04:47:00,1
2019-08-17 04:48:00,2
2019-08-17 04:52:00,1
2019-08-17 04:53:00,1
2019-08-17 04:55:00,2
2019-08-17 04:57:00,1
2019-08-17 04:58:00,1
2019-08-17 04:59:00,2
2019-08-17 05:01:00,2
2019-08-17 05:04:00,1
2019-08-17 05:05:00,1
2019-08-17 05:07:00,1
2019-08-17 05:08:00,1
2019-08-17 05:10:00,2
2019-08-17 05:12:00,1
2019-08-17 05:13:00,1
2019-08-17 05:14:00,1
2019-08-17 05:15:00,1
2019-08-17 05:16:00,1
2019-08-17 05:17:00,1
2019-08-17 05:18:00,2
2019-08-17 05:21:00,2
2019-08-17 05:23:00,2
2019-08-17 05:26:00,1
2019-08-17 05:27:00,1
2019-08-17 05:29:00,2
2019-08-17 05:32:00,2
2019-08-17 05:35:00,1
2019-08-17 05:36:00,1
2019-08-17 05:38:00,2
2019-08-17 05:41:00,2
2019-08-17 05:44:00,2
2019-08-17 05:46:00,2
2019-08-17 05:47:00,1
2019-08-17 05:48:00,1
2019-08-17 05:49:00,2
2019-08-17 05:51:00,2
2019-08-17 05:53:00,2
2019-08-17 05:56:00,2
2019-08-17 05:59:00,1
2019-08-17 06:00:00,1
2019-08-17 06:02:00,2
2019-08-17 06:04:00,1
2019-08-17 06:05:00,1
2019-08-17 06:06:00,2
2019-08-17 06:09:00,2
2019-08-17 06:14:00,2
2019-08-17 06:16:00,2
2019-08-17 06:19:00,2
2019-08-17 06:22:00,2
2019-08-17 06:24:00,1
2019-08-17 06:25:00,1
2019-08-17 06:26:00,2
2019-08-17 06:28:00,1
2019-08-17 06:29:00,1
2019-08-17 06:32:00,2
