17,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-06-01 03:48:00,1
2019-06-01 03:49:00,2
2019-06-01 13:06:00,1
2019-06-01 13:14:00,1
2019-06-01 15:34:00,1
2019-06-01 20:11:00,1
2019-06-01 20:13:00,1
2019-06-01 20:23:00,1
2019-06-01 20:35:00,1
2019-06-01 20:48:00,1
2019-06-01 20:55:00,1
2019-06-01 21:08:00,1
2019-06-01 21:16:00,1
2019-06-01 21:20:00,1
2019-06-01 21:26:00,1
2019-06-01 21:59:00,1
