550,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-06-01 03:10:00,150
2019-06-01 06:25:00,18
2019-06-01 08:25:00,42
2019-06-01 08:28:00,42
2019-06-01 09:15:00,42
2019-06-01 10:03:00,18
2019-06-01 16:44:00,2
2019-06-01 16:45:00,15
2019-06-01 16:46:00,18
2019-06-01 16:47:00,16
2019-06-01 16:48:00,16
2019-06-01 16:49:00,14
2019-06-01 16:50:00,9
2019-06-01 17:18:00,42
2019-06-01 17:36:00,1
2019-06-01 21:17:00,42
2019-06-01 22:48:00,63
