79,select * from Photoz where objid=#
2019-06-01 00:06:00,1
2019-06-01 00:15:00,1
2019-06-01 01:24:00,1
2019-06-01 01:33:00,1
2019-06-01 02:34:00,1
2019-06-01 03:01:00,1
2019-06-01 03:05:00,1
2019-06-01 04:37:00,1
2019-06-01 05:53:00,1
2019-06-01 05:55:00,1
2019-06-01 06:16:00,2
2019-06-01 06:27:00,1
2019-06-01 06:38:00,1
2019-06-01 06:56:00,1
2019-06-01 07:43:00,1
2019-06-01 07:52:00,1
2019-06-01 07:57:00,1
2019-06-01 09:34:00,1
2019-06-01 10:35:00,1
2019-06-01 10:39:00,1
2019-06-01 10:41:00,1
2019-06-01 10:52:00,5
2019-06-01 11:02:00,16
2019-06-01 11:11:00,1
2019-06-01 11:16:00,1
2019-06-01 11:21:00,1
2019-06-01 11:34:00,1
2019-06-01 11:54:00,1
2019-06-01 12:22:00,1
2019-06-01 14:32:00,1
2019-06-01 14:42:00,1
2019-06-01 14:51:00,1
2019-06-01 14:53:00,1
2019-06-01 14:57:00,1
2019-06-01 15:06:00,1
2019-06-01 15:10:00,1
2019-06-01 15:26:00,1
2019-06-01 15:31:00,1
2019-06-01 15:41:00,1
2019-06-01 16:36:00,1
2019-06-01 16:55:00,1
2019-06-01 17:07:00,2
2019-06-01 17:30:00,1
2019-06-01 17:42:00,1
2019-06-01 17:50:00,1
2019-06-01 17:53:00,1
2019-06-01 18:24:00,1
2019-06-01 18:36:00,1
2019-06-01 18:38:00,1
2019-06-01 18:40:00,1
2019-06-01 18:42:00,1
2019-06-01 19:19:00,1
2019-06-01 20:32:00,1
2019-06-01 21:20:00,1
2019-06-01 21:32:00,1
2019-06-01 22:05:00,1
2019-06-01 22:24:00,1
2019-06-01 23:58:00,1
