275,select * from fDocFunctionParams(&&&)
2019-06-01 01:02:00,1
2019-06-01 04:40:00,1
2019-06-01 04:58:00,1
2019-06-01 06:28:00,1
2019-06-01 07:15:00,1
2019-06-01 07:41:00,1
2019-06-01 08:12:00,1
2019-06-01 09:40:00,1
2019-06-01 10:01:00,9
2019-06-01 10:02:00,3
2019-06-01 11:06:00,1
2019-06-01 12:32:00,1
2019-06-01 12:39:00,1
2019-06-01 12:40:00,6
2019-06-01 13:19:00,1
2019-06-01 15:06:00,1
2019-06-01 16:31:00,16
2019-06-01 16:32:00,18
2019-06-01 16:33:00,18
2019-06-01 16:34:00,23
2019-06-01 16:35:00,20
2019-06-01 16:36:00,12
2019-06-01 16:37:00,13
2019-06-01 16:38:00,14
2019-06-01 16:39:00,19
2019-06-01 16:40:00,18
2019-06-01 16:41:00,12
2019-06-01 16:42:00,19
2019-06-01 16:43:00,16
2019-06-01 16:44:00,14
2019-06-01 16:52:00,1
2019-06-01 18:35:00,1
2019-06-01 18:53:00,1
2019-06-01 19:34:00,1
2019-06-01 19:59:00,1
2019-06-01 20:00:00,1
2019-06-01 21:45:00,1
2019-06-01 22:34:00,1
2019-06-01 22:56:00,2
2019-06-01 22:57:00,1
2019-06-01 23:42:00,1
