455,select * from SpecLine where specObjId=#
2019-12-07 00:13:00,1
2019-12-07 00:14:00,1
2019-12-07 00:15:00,3
2019-12-07 00:16:00,1
2019-12-07 00:17:00,1
2019-12-07 00:18:00,1
2019-12-07 00:19:00,2
2019-12-07 00:20:00,3
2019-12-07 00:21:00,1
2019-12-07 00:22:00,1
2019-12-07 00:25:00,1
2019-12-07 00:26:00,1
2019-12-07 00:27:00,1
2019-12-07 00:37:00,2
2019-12-07 00:43:00,2
2019-12-07 00:44:00,1
2019-12-07 00:52:00,1
2019-12-07 01:04:00,1
2019-12-07 01:05:00,5
2019-12-07 01:07:00,1
2019-12-07 01:08:00,2
2019-12-07 01:09:00,1
2019-12-07 01:18:00,1
2019-12-07 01:20:00,1
2019-12-07 01:25:00,1
2019-12-07 01:28:00,1
2019-12-07 01:29:00,1
2019-12-07 01:30:00,1
2019-12-07 01:44:00,1
2019-12-07 04:06:00,1
2019-12-07 04:07:00,1
2019-12-07 07:35:00,1
2019-12-07 07:36:00,1
2019-12-07 09:23:00,1
2019-12-07 09:24:00,2
2019-12-07 09:34:00,1
2019-12-07 09:35:00,1
2019-12-07 09:36:00,2
2019-12-07 09:38:00,2
2019-12-07 09:39:00,1
2019-12-07 10:00:00,1
2019-12-07 10:09:00,2
2019-12-07 10:10:00,1
2019-12-07 10:13:00,1
2019-12-07 10:21:00,1
2019-12-07 10:23:00,1
2019-12-07 10:33:00,2
2019-12-07 11:26:00,1
2019-12-07 11:28:00,1
2019-12-07 11:34:00,3
2019-12-07 11:35:00,1
2019-12-07 11:37:00,2
2019-12-07 11:38:00,1
2019-12-07 11:39:00,1
2019-12-07 11:53:00,1
2019-12-07 11:54:00,1
2019-12-07 11:55:00,2
2019-12-07 11:56:00,1
2019-12-07 11:57:00,3
2019-12-07 11:58:00,1
2019-12-07 11:59:00,3
2019-12-07 12:00:00,3
2019-12-07 12:01:00,1
2019-12-07 12:02:00,1
2019-12-07 12:04:00,1
2019-12-07 12:05:00,3
2019-12-07 12:06:00,1
2019-12-07 12:07:00,3
2019-12-07 12:09:00,2
2019-12-07 12:10:00,3
2019-12-07 12:12:00,3
2019-12-07 12:13:00,2
2019-12-07 12:14:00,3
2019-12-07 12:15:00,3
2019-12-07 12:16:00,1
2019-12-07 12:17:00,2
2019-12-07 12:18:00,1
2019-12-07 12:20:00,3
2019-12-07 12:21:00,2
2019-12-07 12:24:00,3
2019-12-07 12:25:00,1
2019-12-07 12:26:00,1
2019-12-07 12:27:00,1
2019-12-07 12:29:00,1
2019-12-07 12:30:00,1
2019-12-07 12:32:00,2
2019-12-07 12:33:00,2
2019-12-07 12:34:00,3
2019-12-07 12:35:00,2
2019-12-07 12:36:00,2
2019-12-07 12:37:00,3
2019-12-07 12:39:00,3
2019-12-07 12:40:00,1
2019-12-07 12:41:00,1
2019-12-07 12:43:00,1
2019-12-07 12:44:00,1
2019-12-07 12:45:00,1
2019-12-07 12:46:00,2
2019-12-07 12:47:00,1
2019-12-07 12:48:00,2
2019-12-07 12:49:00,4
2019-12-07 12:50:00,2
2019-12-07 12:51:00,1
2019-12-07 12:52:00,1
