331,select * from fDocFunctionParams(&&&)
2019-12-07 00:00:00,2
2019-12-07 00:05:00,3
2019-12-07 00:15:00,3
2019-12-07 00:17:00,3
2019-12-07 00:18:00,2
2019-12-07 00:24:00,3
2019-12-07 00:37:00,3
2019-12-07 00:38:00,3
2019-12-07 00:45:00,1
2019-12-07 00:53:00,2
2019-12-07 01:02:00,1
2019-12-07 01:04:00,1
2019-12-07 01:06:00,1
2019-12-07 01:07:00,3
2019-12-07 01:08:00,3
2019-12-07 01:17:00,6
2019-12-07 01:27:00,3
2019-12-07 01:29:00,2
2019-12-07 01:42:00,2
2019-12-07 01:43:00,2
2019-12-07 01:46:00,1
2019-12-07 03:39:00,4
2019-12-07 05:17:00,1
2019-12-07 05:39:00,3
2019-12-07 06:28:00,3
2019-12-07 06:45:00,2
2019-12-07 06:46:00,1
2019-12-07 07:15:00,2
2019-12-07 07:16:00,3
2019-12-07 07:36:00,1
2019-12-07 08:35:00,5
2019-12-07 08:39:00,1
2019-12-07 08:41:00,3
2019-12-07 08:43:00,2
2019-12-07 09:25:00,3
2019-12-07 09:30:00,3
2019-12-07 09:32:00,2
2019-12-07 09:33:00,3
2019-12-07 09:36:00,7
2019-12-07 09:39:00,4
2019-12-07 09:41:00,2
2019-12-07 10:10:00,3
2019-12-07 10:14:00,2
2019-12-07 10:24:00,1
2019-12-07 11:09:00,3
2019-12-07 11:10:00,2
2019-12-07 11:31:00,2
2019-12-07 11:33:00,2
2019-12-07 11:57:00,1
2019-12-07 12:00:00,1
2019-12-07 12:01:00,3
2019-12-07 12:02:00,3
2019-12-07 12:07:00,3
2019-12-07 12:10:00,2
2019-12-07 12:17:00,2
2019-12-07 12:20:00,3
2019-12-07 12:27:00,3
2019-12-07 12:29:00,2
2019-12-07 12:31:00,1
2019-12-07 12:35:00,1
2019-12-07 12:37:00,3
2019-12-07 12:39:00,3
2019-12-07 12:48:00,3
2019-12-07 12:56:00,3
2019-12-07 12:57:00,3
2019-12-07 12:58:00,3
2019-12-07 13:00:00,3
2019-12-07 13:01:00,2
2019-12-07 13:05:00,1
2019-12-07 13:06:00,1
2019-12-07 13:07:00,3
2019-12-07 13:09:00,2
2019-12-07 13:10:00,3
2019-12-07 13:13:00,2
2019-12-07 13:14:00,7
2019-12-07 13:15:00,5
2019-12-07 13:16:00,1
2019-12-07 13:19:00,7
2019-12-07 13:23:00,3
2019-12-07 13:32:00,1
2019-12-07 13:34:00,1
2019-12-07 13:47:00,1
2019-12-07 13:52:00,1
2019-12-07 13:53:00,3
2019-12-07 13:58:00,3
2019-12-07 14:01:00,1
2019-12-07 14:07:00,3
2019-12-07 14:12:00,1
2019-12-07 14:43:00,1
2019-12-07 15:13:00,2
2019-12-07 15:45:00,3
2019-12-07 16:23:00,2
2019-12-07 16:33:00,1
2019-12-07 17:01:00,1
2019-12-07 17:46:00,3
2019-12-07 17:47:00,1
2019-12-07 17:53:00,1
2019-12-07 18:50:00,3
2019-12-07 18:54:00,4
2019-12-07 18:57:00,2
2019-12-07 19:33:00,3
2019-12-07 19:35:00,1
2019-12-07 20:49:00,1
2019-12-07 21:03:00,6
2019-12-07 21:05:00,1
2019-12-07 21:09:00,1
2019-12-07 21:11:00,2
2019-12-07 21:18:00,3
2019-12-07 21:22:00,3
2019-12-07 21:25:00,2
2019-12-07 21:34:00,1
2019-12-07 21:37:00,5
2019-12-07 21:39:00,3
2019-12-07 21:53:00,1
2019-12-07 22:05:00,1
2019-12-07 22:06:00,4
2019-12-07 22:10:00,1
2019-12-07 22:13:00,3
2019-12-07 22:14:00,4
2019-12-07 22:15:00,2
2019-12-07 22:17:00,5
2019-12-07 22:19:00,3
2019-12-07 22:21:00,1
2019-12-07 22:26:00,1
2019-12-07 22:28:00,1
2019-12-07 22:30:00,1
2019-12-07 22:31:00,2
2019-12-07 22:32:00,1
2019-12-07 22:34:00,2
2019-12-07 22:36:00,1
2019-12-07 22:38:00,3
2019-12-07 22:39:00,3
2019-12-07 22:42:00,3
2019-12-07 22:43:00,3
2019-12-07 22:45:00,5
2019-12-07 22:46:00,3
2019-12-07 23:05:00,2
2019-12-07 23:19:00,1
