51,select * from sppLines where specObjId=#
2019-12-07 00:15:00,1
2019-12-07 00:19:00,1
2019-12-07 00:20:00,1
2019-12-07 00:31:00,1
2019-12-07 00:34:00,1
2019-12-07 00:39:00,1
2019-12-07 02:06:00,1
2019-12-07 02:11:00,1
2019-12-07 03:19:00,1
2019-12-07 04:07:00,1
2019-12-07 04:42:00,1
2019-12-07 05:48:00,1
2019-12-07 05:54:00,1
2019-12-07 05:56:00,1
2019-12-07 06:19:00,1
2019-12-07 06:21:00,1
2019-12-07 06:24:00,1
2019-12-07 07:12:00,1
2019-12-07 07:41:00,1
2019-12-07 08:18:00,1
2019-12-07 08:20:00,1
2019-12-07 08:22:00,1
2019-12-07 09:15:00,1
2019-12-07 09:24:00,1
2019-12-07 10:21:00,1
2019-12-07 10:22:00,1
2019-12-07 11:54:00,1
2019-12-07 11:58:00,1
2019-12-07 12:29:00,1
2019-12-07 13:00:00,1
2019-12-07 13:04:00,2
2019-12-07 13:06:00,1
2019-12-07 13:07:00,1
2019-12-07 13:16:00,1
2019-12-07 13:17:00,1
2019-12-07 13:38:00,1
2019-12-07 13:46:00,2
2019-12-07 13:53:00,1
2019-12-07 14:49:00,1
2019-12-07 15:32:00,1
2019-12-07 19:24:00,1
2019-12-07 21:13:00,1
2019-12-07 21:14:00,1
2019-12-07 21:26:00,1
2019-12-07 22:18:00,1
2019-12-07 22:32:00,1
2019-12-07 22:37:00,1
2019-12-07 22:38:00,1
2019-12-07 23:49:00,1
