530,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-12-07 00:18:00,3
2019-12-07 01:05:00,3
2019-12-07 01:31:00,1
2019-12-07 02:43:00,18
2019-12-07 07:29:00,2
2019-12-07 09:39:00,3
2019-12-07 10:59:00,18
2019-12-07 12:07:00,1
2019-12-07 12:09:00,1
2019-12-07 12:11:00,1
2019-12-07 12:18:00,2
2019-12-07 12:26:00,1
2019-12-07 12:28:00,1
2019-12-07 12:39:00,127
2019-12-07 12:47:00,4
2019-12-07 12:52:00,1
2019-12-07 13:07:00,1
2019-12-07 13:29:00,3
2019-12-07 13:37:00,42
2019-12-07 15:07:00,42
2019-12-07 17:31:00,1
2019-12-07 18:34:00,42
2019-12-07 18:39:00,3
2019-12-07 18:53:00,2
2019-12-07 19:59:00,18
2019-12-07 20:11:00,18
2019-12-07 20:38:00,42
2019-12-07 20:50:00,18
2019-12-07 21:09:00,3
2019-12-07 21:10:00,2
2019-12-07 21:21:00,1
2019-12-07 21:30:00,42
2019-12-07 21:32:00,3
2019-12-07 21:34:00,3
2019-12-07 22:04:00,2
2019-12-07 22:14:00,1
2019-12-07 22:20:00,2
2019-12-07 22:35:00,1
2019-12-07 22:38:00,2
2019-12-07 22:40:00,1
2019-12-07 22:46:00,6
2019-12-07 23:08:00,42
