39,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-12-07 02:34:00,1
2019-12-07 02:48:00,1
2019-12-07 03:04:00,1
2019-12-07 03:13:00,2
2019-12-07 03:22:00,1
2019-12-07 03:30:00,1
2019-12-07 03:52:00,1
2019-12-07 03:53:00,1
2019-12-07 03:57:00,1
2019-12-07 03:59:00,1
2019-12-07 04:14:00,1
2019-12-07 04:21:00,1
2019-12-07 04:31:00,1
2019-12-07 04:39:00,1
2019-12-07 05:00:00,1
2019-12-07 05:01:00,1
2019-12-07 05:26:00,1
2019-12-07 05:29:00,1
2019-12-07 05:30:00,1
2019-12-07 05:40:00,1
2019-12-07 05:46:00,1
2019-12-07 05:50:00,1
2019-12-07 05:52:00,1
2019-12-07 06:07:00,1
2019-12-07 06:22:00,2
2019-12-07 06:32:00,1
2019-12-07 06:33:00,1
2019-12-07 06:58:00,1
2019-12-07 07:26:00,1
2019-12-07 07:34:00,1
2019-12-07 07:35:00,1
2019-12-07 07:38:00,1
2019-12-07 07:40:00,1
2019-12-07 07:48:00,1
2019-12-07 07:51:00,1
2019-12-07 08:08:00,1
2019-12-07 08:10:00,1
