113,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-11-20 10:43:00,1
2019-11-20 10:44:00,1
2019-11-20 10:52:00,1
2019-11-20 10:53:00,1
2019-11-20 10:54:00,1
2019-11-20 10:55:00,3
2019-11-20 11:14:00,2
2019-11-20 11:17:00,2
2019-11-20 11:18:00,1
2019-11-20 11:19:00,6
2019-11-20 11:20:00,1
2019-11-20 11:23:00,4
2019-11-20 11:27:00,2
2019-11-20 11:29:00,2
2019-11-20 11:37:00,2
2019-11-20 11:39:00,2
2019-11-20 11:40:00,2
2019-11-20 11:41:00,2
2019-11-20 11:42:00,2
2019-11-20 13:23:00,1
2019-11-20 13:24:00,1
2019-11-20 13:25:00,2
2019-11-20 13:27:00,2
2019-11-20 13:36:00,2
2019-11-20 13:37:00,2
2019-11-20 14:09:00,1
2019-11-20 14:10:00,1
2019-11-20 14:19:00,2
2019-11-20 14:20:00,1
2019-11-20 14:21:00,1
2019-11-20 14:25:00,2
2019-11-20 14:30:00,2
2019-11-20 14:31:00,1
2019-11-20 14:32:00,2
2019-11-20 14:33:00,1
2019-11-20 14:34:00,3
2019-11-20 14:35:00,2
2019-11-20 14:38:00,2
2019-11-20 14:39:00,3
2019-11-20 14:40:00,1
2019-11-20 14:41:00,6
2019-11-20 14:42:00,1
2019-11-20 14:43:00,5
2019-11-20 15:09:00,2
2019-11-20 15:10:00,2
2019-11-20 15:11:00,2
2019-11-20 15:12:00,2
2019-11-20 15:13:00,4
2019-11-20 15:22:00,3
2019-11-20 15:23:00,1
2019-11-20 22:19:00,4
2019-11-20 22:20:00,4
2019-11-20 22:33:00,4
