497,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-11-20 00:00:00,2
2019-11-20 00:02:00,2
2019-11-20 00:07:00,1
2019-11-20 00:11:00,1
2019-11-20 00:13:00,1
2019-11-20 00:15:00,1
2019-11-20 00:18:00,1
2019-11-20 00:21:00,1
2019-11-20 00:22:00,2
2019-11-20 00:26:00,2
2019-11-20 00:29:00,1
2019-11-20 00:31:00,1
2019-11-20 00:33:00,1
2019-11-20 00:35:00,2
2019-11-20 00:38:00,3
2019-11-20 00:41:00,1
2019-11-20 00:44:00,1
2019-11-20 00:46:00,1
2019-11-20 00:47:00,1
2019-11-20 00:52:00,1
2019-11-20 00:57:00,1
2019-11-20 01:01:00,1
2019-11-20 01:06:00,1
2019-11-20 01:11:00,1
2019-11-20 01:13:00,1
2019-11-20 01:16:00,1
2019-11-20 01:24:00,1
2019-11-20 01:27:00,1
2019-11-20 01:31:00,3
2019-11-20 01:32:00,2
2019-11-20 01:37:00,1
2019-11-20 01:41:00,2
2019-11-20 01:46:00,1
2019-11-20 01:48:00,1
2019-11-20 01:50:00,1
2019-11-20 01:51:00,1
2019-11-20 01:55:00,1
2019-11-20 02:00:00,1
2019-11-20 02:01:00,1
2019-11-20 02:02:00,1
2019-11-20 02:06:00,1
2019-11-20 02:08:00,1
2019-11-20 02:10:00,2
2019-11-20 02:11:00,1
2019-11-20 02:13:00,2
2019-11-20 02:15:00,1
2019-11-20 02:16:00,1
2019-11-20 02:19:00,1
2019-11-20 02:21:00,1
2019-11-20 02:24:00,1
2019-11-20 02:27:00,1
2019-11-20 02:31:00,1
2019-11-20 02:33:00,3
2019-11-20 02:35:00,2
2019-11-20 02:37:00,1
2019-11-20 02:40:00,2
2019-11-20 02:45:00,1
2019-11-20 02:49:00,1
2019-11-20 02:51:00,1
2019-11-20 02:56:00,1
2019-11-20 02:58:00,1
2019-11-20 03:00:00,1
2019-11-20 03:02:00,1
2019-11-20 03:04:00,1
2019-11-20 03:06:00,1
2019-11-20 03:11:00,1
2019-11-20 03:14:00,1
2019-11-20 03:15:00,1
2019-11-20 03:17:00,1
2019-11-20 03:19:00,1
2019-11-20 03:21:00,2
2019-11-20 03:29:00,1
2019-11-20 03:33:00,2
2019-11-20 03:36:00,4
2019-11-20 03:39:00,1
2019-11-20 03:44:00,1
2019-11-20 03:45:00,1
2019-11-20 03:50:00,1
2019-11-20 03:55:00,1
2019-11-20 03:57:00,1
2019-11-20 04:00:00,1
2019-11-20 04:03:00,1
2019-11-20 04:06:00,1
2019-11-20 04:08:00,1
2019-11-20 04:11:00,1
2019-11-20 04:14:00,6
2019-11-20 04:19:00,3
2019-11-20 04:22:00,2
2019-11-20 04:24:00,6
2019-11-20 04:33:00,1
2019-11-20 04:38:00,1
2019-11-20 04:45:00,2
2019-11-20 04:46:00,2
