1,"select b.eid,b.Qualifications_#,a.encoding_id,c.value,c.meaning AS &&& from dbo.Education b cross apply openjson([Qualifications_#])  left join metadata.columninfo a on a.encoding_id=# left join metadata.encoding c on c.encoding_id=a.encoding_id"
2019-09-17 12:56:00,1
