1,"select p.objid, p.ra, p.dec,p.deVPhi_u,p.deVPhi_g,p.deVPhi_r,p.deVPhi_i,p.deVPhi_z,s.z AS redshift into mydb.MyTable from mydb.PAsFinal2 p, specobj s where p.objid=s.bestobjid"
2019-09-17 11:13:00,1
