427,select * from dbo.fDocColumns(&&&)
2019-09-17 00:11:00,1
2019-09-17 00:15:00,1
2019-09-17 00:26:00,1
2019-09-17 00:27:00,1
2019-09-17 00:53:00,1
2019-09-17 00:54:00,8
2019-09-17 00:55:00,1
2019-09-17 00:56:00,3
2019-09-17 00:57:00,10
2019-09-17 00:58:00,9
2019-09-17 00:59:00,10
2019-09-17 01:00:00,10
2019-09-17 01:01:00,11
2019-09-17 01:02:00,12
2019-09-17 01:03:00,8
2019-09-17 01:04:00,11
2019-09-17 01:05:00,7
2019-09-17 01:06:00,8
2019-09-17 01:07:00,9
2019-09-17 01:08:00,5
2019-09-17 01:09:00,8
2019-09-17 01:10:00,9
2019-09-17 01:11:00,5
2019-09-17 01:12:00,7
2019-09-17 01:13:00,4
2019-09-17 01:14:00,10
2019-09-17 01:15:00,11
2019-09-17 01:16:00,15
2019-09-17 01:17:00,10
2019-09-17 01:18:00,11
2019-09-17 01:21:00,3
2019-09-17 01:22:00,7
2019-09-17 01:23:00,7
2019-09-17 01:24:00,7
2019-09-17 01:25:00,6
2019-09-17 01:26:00,7
2019-09-17 01:27:00,3
2019-09-17 01:35:00,1
2019-09-17 02:04:00,1
2019-09-17 02:05:00,1
2019-09-17 02:08:00,1
2019-09-17 02:12:00,2
2019-09-17 02:17:00,3
2019-09-17 02:29:00,1
2019-09-17 03:09:00,1
2019-09-17 03:16:00,1
2019-09-17 03:23:00,1
2019-09-17 03:24:00,1
2019-09-17 03:38:00,2
2019-09-17 04:00:00,2
2019-09-17 04:14:00,2
2019-09-17 04:27:00,2
2019-09-17 05:05:00,1
2019-09-17 05:13:00,1
2019-09-17 05:22:00,1
2019-09-17 05:34:00,1
2019-09-17 06:44:00,1
2019-09-17 06:58:00,2
2019-09-17 07:10:00,1
2019-09-17 08:33:00,1
2019-09-17 09:21:00,1
2019-09-17 09:36:00,1
2019-09-17 09:37:00,1
2019-09-17 09:38:00,1
2019-09-17 09:46:00,2
2019-09-17 09:50:00,1
2019-09-17 10:01:00,1
2019-09-17 10:02:00,2
2019-09-17 10:05:00,1
2019-09-17 10:08:00,4
2019-09-17 10:09:00,2
2019-09-17 10:16:00,2
2019-09-17 10:29:00,1
2019-09-17 10:30:00,1
2019-09-17 10:32:00,2
2019-09-17 10:33:00,1
2019-09-17 10:34:00,1
2019-09-17 10:36:00,1
2019-09-17 10:46:00,1
2019-09-17 10:51:00,1
2019-09-17 10:52:00,1
2019-09-17 11:28:00,2
2019-09-17 11:34:00,2
2019-09-17 12:13:00,1
2019-09-17 12:27:00,2
2019-09-17 12:29:00,1
2019-09-17 12:53:00,2
2019-09-17 12:59:00,2
2019-09-17 13:05:00,1
2019-09-17 13:06:00,2
2019-09-17 13:15:00,2
2019-09-17 13:18:00,2
2019-09-17 13:56:00,1
2019-09-17 14:11:00,2
2019-09-17 14:28:00,1
2019-09-17 14:33:00,1
2019-09-17 14:56:00,1
2019-09-17 15:20:00,2
2019-09-17 16:05:00,1
2019-09-17 16:14:00,1
2019-09-17 16:25:00,2
2019-09-17 16:29:00,1
2019-09-17 16:34:00,1
2019-09-17 16:35:00,2
2019-09-17 16:36:00,1
2019-09-17 16:40:00,2
2019-09-17 16:48:00,1
2019-09-17 17:04:00,1
2019-09-17 17:51:00,2
2019-09-17 18:18:00,1
2019-09-17 18:42:00,1
2019-09-17 19:10:00,2
2019-09-17 19:29:00,1
2019-09-17 19:31:00,1
2019-09-17 19:35:00,1
2019-09-17 19:36:00,1
2019-09-17 19:49:00,2
2019-09-17 19:57:00,1
2019-09-17 19:58:00,2
2019-09-17 20:05:00,1
2019-09-17 20:09:00,1
2019-09-17 20:15:00,3
2019-09-17 20:22:00,1
2019-09-17 20:23:00,1
2019-09-17 20:24:00,1
2019-09-17 20:25:00,2
2019-09-17 20:27:00,1
2019-09-17 20:30:00,1
2019-09-17 20:52:00,1
2019-09-17 20:53:00,1
2019-09-17 20:55:00,1
2019-09-17 20:56:00,1
2019-09-17 20:57:00,1
2019-09-17 20:59:00,3
2019-09-17 21:00:00,1
2019-09-17 21:01:00,2
2019-09-17 21:03:00,1
2019-09-17 21:07:00,4
2019-09-17 21:08:00,4
2019-09-17 21:24:00,2
2019-09-17 21:46:00,1
2019-09-17 21:50:00,1
2019-09-17 21:52:00,1
2019-09-17 21:54:00,1
2019-09-17 22:06:00,2
2019-09-17 22:11:00,5
2019-09-17 22:29:00,1
2019-09-17 22:30:00,2
2019-09-17 23:00:00,1
2019-09-17 23:26:00,2
2019-09-17 23:42:00,1
2019-09-17 23:48:00,1
2019-09-17 23:49:00,1
2019-09-17 23:51:00,1
