947,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-17 01:35:00,10
2019-09-17 01:36:00,10
2019-09-17 01:37:00,10
2019-09-17 01:38:00,10
2019-09-17 01:39:00,10
2019-09-17 01:40:00,14
2019-09-17 01:41:00,7
2019-09-17 01:42:00,11
2019-09-17 01:43:00,8
2019-09-17 01:49:00,11
2019-09-17 01:50:00,12
2019-09-17 01:51:00,13
2019-09-17 01:52:00,9
2019-09-17 01:53:00,12
2019-09-17 01:54:00,14
2019-09-17 01:55:00,9
2019-09-17 01:56:00,2
2019-09-17 02:54:00,42
2019-09-17 03:07:00,60
2019-09-17 03:19:00,42
2019-09-17 07:06:00,1
2019-09-17 07:36:00,42
2019-09-17 07:44:00,42
2019-09-17 08:10:00,42
2019-09-17 08:12:00,42
2019-09-17 11:43:00,18
2019-09-17 11:48:00,42
2019-09-17 12:01:00,4
2019-09-17 12:39:00,42
2019-09-17 12:55:00,42
2019-09-17 14:28:00,42
2019-09-17 18:01:00,42
2019-09-17 18:20:00,18
2019-09-17 18:42:00,42
2019-09-17 18:57:00,1
2019-09-17 19:15:00,1
2019-09-17 20:10:00,42
2019-09-17 21:39:00,42
2019-09-17 23:14:00,42
2019-09-17 23:20:00,42
