3,"SELECT   TOP # mangaid, input_teff, input_logg, input_fe_h, input_alpha_m  FROM MaStar_goodstars  WHERE input_teff BETWEEN # AND #"
2019-09-17 00:31:00,1
2019-09-17 02:51:00,1
2019-09-17 18:11:00,1
