26,select * from sppParams where specObjId=#
2019-09-17 01:39:00,1
2019-09-17 02:00:00,1
2019-09-17 04:31:00,1
2019-09-17 05:15:00,1
2019-09-17 05:34:00,1
2019-09-17 05:52:00,1
2019-09-17 07:19:00,1
2019-09-17 07:59:00,1
2019-09-17 13:04:00,1
2019-09-17 13:39:00,1
2019-09-17 13:42:00,1
2019-09-17 13:47:00,1
2019-09-17 15:25:00,3
2019-09-17 17:22:00,1
2019-09-17 17:24:00,1
2019-09-17 18:05:00,2
2019-09-17 18:08:00,1
2019-09-17 18:40:00,1
2019-09-17 18:45:00,1
2019-09-17 20:24:00,1
2019-09-17 21:42:00,1
2019-09-17 21:51:00,1
2019-09-17 22:01:00,1
