54,select * from SpecObjAll where specObjId=#
2019-09-17 00:38:00,1
2019-09-17 03:56:00,1
2019-09-17 04:05:00,1
2019-09-17 04:24:00,1
2019-09-17 05:19:00,1
2019-09-17 05:48:00,1
2019-09-17 05:52:00,1
2019-09-17 07:21:00,1
2019-09-17 10:14:00,1
2019-09-17 11:55:00,1
2019-09-17 12:13:00,1
2019-09-17 13:49:00,6
2019-09-17 14:41:00,1
2019-09-17 16:07:00,6
2019-09-17 16:08:00,12
2019-09-17 16:09:00,8
2019-09-17 16:57:00,1
2019-09-17 17:20:00,1
2019-09-17 17:24:00,1
2019-09-17 18:48:00,1
2019-09-17 19:43:00,1
2019-09-17 20:11:00,3
2019-09-17 20:59:00,1
2019-09-17 22:57:00,1
