518,select * from fDocFunctionParams(&&&)
2019-09-17 00:52:00,6
2019-09-17 00:53:00,7
2019-09-17 00:54:00,3
2019-09-17 00:55:00,5
2019-09-17 00:56:00,1
2019-09-17 01:04:00,2
2019-09-17 01:11:00,1
2019-09-17 01:13:00,5
2019-09-17 01:14:00,15
2019-09-17 01:15:00,10
2019-09-17 01:16:00,11
2019-09-17 01:17:00,13
2019-09-17 01:18:00,10
2019-09-17 01:19:00,12
2019-09-17 01:20:00,10
2019-09-17 01:21:00,10
2019-09-17 01:22:00,9
2019-09-17 01:23:00,10
2019-09-17 01:24:00,12
2019-09-17 01:25:00,12
2019-09-17 01:26:00,9
2019-09-17 01:27:00,14
2019-09-17 01:28:00,25
2019-09-17 01:29:00,22
2019-09-17 01:30:00,22
2019-09-17 01:31:00,19
2019-09-17 01:32:00,23
2019-09-17 01:33:00,22
2019-09-17 01:34:00,14
2019-09-17 01:35:00,11
2019-09-17 01:36:00,13
2019-09-17 01:37:00,10
2019-09-17 01:38:00,13
2019-09-17 01:39:00,14
2019-09-17 01:40:00,9
2019-09-17 01:41:00,10
2019-09-17 01:42:00,11
2019-09-17 01:43:00,11
2019-09-17 01:44:00,10
2019-09-17 01:45:00,15
2019-09-17 01:46:00,10
2019-09-17 01:47:00,11
2019-09-17 01:48:00,7
2019-09-17 02:14:00,1
2019-09-17 02:15:00,1
2019-09-17 02:45:00,1
2019-09-17 03:15:00,1
2019-09-17 05:13:00,1
2019-09-17 06:14:00,1
2019-09-17 06:23:00,1
2019-09-17 06:51:00,1
2019-09-17 07:03:00,1
2019-09-17 07:53:00,1
2019-09-17 07:54:00,1
2019-09-17 10:42:00,1
2019-09-17 12:46:00,1
2019-09-17 12:47:00,1
2019-09-17 13:43:00,1
2019-09-17 13:52:00,1
2019-09-17 13:59:00,1
2019-09-17 15:22:00,1
2019-09-17 16:03:00,1
2019-09-17 16:59:00,2
2019-09-17 17:03:00,1
2019-09-17 18:48:00,1
2019-09-17 19:27:00,1
2019-09-17 20:59:00,1
2019-09-17 21:30:00,1
2019-09-17 21:55:00,1
2019-09-17 22:25:00,1
2019-09-17 22:56:00,1
