28,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-17 06:50:00,1
2019-09-17 07:35:00,1
2019-09-17 07:36:00,1
2019-09-17 07:43:00,1
2019-09-17 07:45:00,1
2019-09-17 07:46:00,1
2019-09-17 07:47:00,1
2019-09-17 07:49:00,1
2019-09-17 09:10:00,1
2019-09-17 14:08:00,3
2019-09-17 14:09:00,1
2019-09-17 14:43:00,4
2019-09-17 14:44:00,4
2019-09-17 16:58:00,1
2019-09-17 16:59:00,1
2019-09-17 17:55:00,1
2019-09-17 18:45:00,1
2019-09-17 21:33:00,1
2019-09-17 21:34:00,1
2019-09-17 21:36:00,1
