25,select * from galSpecIndx where specObjId=#
2019-09-17 00:15:00,1
2019-09-17 00:19:00,1
2019-09-17 00:51:00,1
2019-09-17 01:54:00,1
2019-09-17 02:54:00,1
2019-09-17 03:58:00,1
2019-09-17 04:19:00,1
2019-09-17 04:47:00,1
2019-09-17 09:14:00,1
2019-09-17 09:21:00,1
2019-09-17 10:47:00,1
2019-09-17 11:37:00,1
2019-09-17 12:52:00,1
2019-09-17 14:00:00,2
2019-09-17 15:08:00,1
2019-09-17 15:16:00,1
2019-09-17 15:21:00,1
2019-09-17 16:20:00,1
2019-09-17 16:59:00,1
2019-09-17 17:00:00,2
2019-09-17 17:22:00,1
2019-09-17 20:38:00,1
2019-09-17 22:42:00,1
