1,"select top # b.Sex_#,a.encoding_id,c.value,c.meaning from dbo.Baseline_characteristics b join metadata.columninfo a on a.column_name =&&& join metadata.encoding c on c.encoding_id=a.encoding_id"
2019-09-17 09:43:00,1
