201,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-10 02:18:00,6
2019-05-10 02:19:00,6
2019-05-10 02:20:00,6
2019-05-10 02:22:00,4
2019-05-10 02:23:00,2
2019-05-10 02:24:00,14
2019-05-10 02:25:00,4
2019-05-10 02:27:00,12
2019-05-10 02:28:00,8
2019-05-10 02:29:00,4
2019-05-10 02:31:00,6
2019-05-10 02:32:00,8
2019-05-10 02:33:00,6
2019-05-10 02:38:00,4
2019-05-10 02:39:00,16
2019-05-10 02:40:00,12
2019-05-10 02:41:00,2
2019-05-10 02:42:00,10
2019-05-10 02:56:00,10
2019-05-10 02:57:00,14
2019-05-10 02:58:00,14
2019-05-10 02:59:00,2
2019-05-10 03:00:00,8
2019-05-10 03:01:00,2
2019-05-10 03:03:00,12
2019-05-10 03:09:00,4
2019-05-10 03:10:00,4
2019-05-10 20:03:00,1
