1,"SELECT    ra, type,   dec, dered_u into mydb.Area1utest from PhotoObjAll Where    ra># and ra<# and dec># and dec<#   And dered_u<# and dered_u>#      type = #   clean = #"
2019-05-10 16:54:00,1
