17,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-05-10 00:11:00,2
2019-05-10 00:12:00,1
2019-05-10 00:14:00,2
2019-05-10 00:15:00,1
2019-05-10 01:18:00,1
2019-05-10 04:52:00,1
2019-05-10 05:00:00,1
2019-05-10 05:11:00,1
2019-05-10 07:56:00,1
2019-05-10 07:58:00,1
2019-05-10 07:59:00,1
2019-05-10 08:01:00,1
2019-05-10 08:05:00,1
2019-05-10 09:38:00,1
2019-05-10 13:00:00,1
