14,select avg(z) from ring_galaxies_z where z>#
2019-09-16 12:31:00,1
2019-09-16 12:43:00,1
2019-09-16 12:48:00,1
2019-09-16 13:29:00,1
2019-09-16 13:43:00,1
2019-09-16 13:46:00,1
2019-09-16 14:13:00,1
2019-09-16 14:18:00,1
2019-09-16 14:20:00,1
2019-09-16 14:27:00,1
2019-09-16 15:53:00,1
2019-09-16 16:30:00,1
2019-09-16 16:33:00,1
2019-09-16 16:42:00,1
