1,"select distinct eid, Wears_glasses_or_contact_lenses_# from dbo.Eyesight a cross apply openjson(Wears_glasses_or_contact_lenses_#) inner join metadata.columninfo b where b.column_name=&&&"
2019-09-16 14:58:00,1
