317,select * from dbo.fDocColumns(&&&)
2019-09-16 00:22:00,1
2019-09-16 00:33:00,2
2019-09-16 00:36:00,1
2019-09-16 01:25:00,4
2019-09-16 01:27:00,2
2019-09-16 01:29:00,1
2019-09-16 01:30:00,2
2019-09-16 01:40:00,1
2019-09-16 02:39:00,2
2019-09-16 02:48:00,1
2019-09-16 03:00:00,3
2019-09-16 03:01:00,1
2019-09-16 03:02:00,1
2019-09-16 03:06:00,1
2019-09-16 03:25:00,1
2019-09-16 03:29:00,1
2019-09-16 03:42:00,1
2019-09-16 04:14:00,1
2019-09-16 05:57:00,1
2019-09-16 06:10:00,1
2019-09-16 06:12:00,1
2019-09-16 06:19:00,2
2019-09-16 06:29:00,1
2019-09-16 06:33:00,1
2019-09-16 06:47:00,2
2019-09-16 06:52:00,1
2019-09-16 06:53:00,2
2019-09-16 06:56:00,1
2019-09-16 07:22:00,1
2019-09-16 07:32:00,1
2019-09-16 07:33:00,5
2019-09-16 07:41:00,4
2019-09-16 07:52:00,1
2019-09-16 08:01:00,2
2019-09-16 08:19:00,2
2019-09-16 08:36:00,1
2019-09-16 08:37:00,1
2019-09-16 08:40:00,2
2019-09-16 08:44:00,2
2019-09-16 08:48:00,4
2019-09-16 09:00:00,1
2019-09-16 09:15:00,1
2019-09-16 09:26:00,2
2019-09-16 09:28:00,2
2019-09-16 09:49:00,2
2019-09-16 10:06:00,2
2019-09-16 10:08:00,1
2019-09-16 10:13:00,2
2019-09-16 10:19:00,1
2019-09-16 10:35:00,2
2019-09-16 10:41:00,1
2019-09-16 11:15:00,1
2019-09-16 11:21:00,1
2019-09-16 11:42:00,1
2019-09-16 11:55:00,2
2019-09-16 12:39:00,4
2019-09-16 13:41:00,3
2019-09-16 13:47:00,1
2019-09-16 13:52:00,1
2019-09-16 13:55:00,1
2019-09-16 13:59:00,1
2019-09-16 14:02:00,3
2019-09-16 14:03:00,6
2019-09-16 14:07:00,4
2019-09-16 14:08:00,6
2019-09-16 14:09:00,1
2019-09-16 14:37:00,1
2019-09-16 15:01:00,1
2019-09-16 15:03:00,1
2019-09-16 16:05:00,2
2019-09-16 16:22:00,2
2019-09-16 16:24:00,1
2019-09-16 16:26:00,1
2019-09-16 16:44:00,2
2019-09-16 16:56:00,2
2019-09-16 17:29:00,2
2019-09-16 17:57:00,2
2019-09-16 17:58:00,1
2019-09-16 18:41:00,2
2019-09-16 19:16:00,1
2019-09-16 19:45:00,6
2019-09-16 19:55:00,2
2019-09-16 20:23:00,2
2019-09-16 20:52:00,1
2019-09-16 20:58:00,1
2019-09-16 20:59:00,3
2019-09-16 21:10:00,1
2019-09-16 21:29:00,2
2019-09-16 21:34:00,1
2019-09-16 21:36:00,1
2019-09-16 22:00:00,2
2019-09-16 22:15:00,4
2019-09-16 22:16:00,7
2019-09-16 22:17:00,2
2019-09-16 22:19:00,4
2019-09-16 22:20:00,5
2019-09-16 22:21:00,2
2019-09-16 22:25:00,12
2019-09-16 22:26:00,15
2019-09-16 22:27:00,2
2019-09-16 22:30:00,12
2019-09-16 22:31:00,10
2019-09-16 22:32:00,7
2019-09-16 22:33:00,10
2019-09-16 22:34:00,11
2019-09-16 22:35:00,9
2019-09-16 22:36:00,10
2019-09-16 22:37:00,4
2019-09-16 22:46:00,1
2019-09-16 23:24:00,1
2019-09-16 23:25:00,4
2019-09-16 23:26:00,5
2019-09-16 23:37:00,2
2019-09-16 23:38:00,7
2019-09-16 23:39:00,4
2019-09-16 23:40:00,3
2019-09-16 23:46:00,2
