45,select distinct parent from DBViewCols where viewname=&&&
2019-09-16 00:22:00,1
2019-09-16 00:33:00,2
2019-09-16 01:40:00,1
2019-09-16 04:14:00,1
2019-09-16 06:12:00,1
2019-09-16 06:29:00,1
2019-09-16 06:47:00,1
2019-09-16 06:52:00,1
2019-09-16 06:53:00,1
2019-09-16 06:56:00,1
2019-09-16 07:32:00,1
2019-09-16 07:33:00,2
2019-09-16 08:02:00,2
2019-09-16 08:36:00,1
2019-09-16 10:08:00,1
2019-09-16 16:29:00,1
2019-09-16 16:33:00,1
2019-09-16 16:39:00,1
2019-09-16 16:40:00,1
2019-09-16 16:48:00,1
2019-09-16 16:49:00,1
2019-09-16 17:04:00,1
2019-09-16 19:17:00,1
2019-09-16 21:10:00,1
2019-09-16 22:15:00,1
2019-09-16 22:16:00,4
2019-09-16 22:17:00,1
2019-09-16 22:19:00,3
2019-09-16 22:20:00,1
2019-09-16 23:37:00,2
2019-09-16 23:38:00,3
2019-09-16 23:39:00,2
2019-09-16 23:40:00,1
