87,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-09-16 07:41:00,1
2019-09-16 15:08:00,1
2019-09-16 16:05:00,1
2019-09-16 16:21:00,83
2019-09-16 16:27:00,1
