96,select * from SpecObjAll where specObjId=#
2019-09-16 00:08:00,5
2019-09-16 00:09:00,10
2019-09-16 00:10:00,8
2019-09-16 00:11:00,8
2019-09-16 00:12:00,9
2019-09-16 00:13:00,6
2019-09-16 00:14:00,6
2019-09-16 02:45:00,1
2019-09-16 04:18:00,2
2019-09-16 06:08:00,1
2019-09-16 07:01:00,1
2019-09-16 07:41:00,1
2019-09-16 09:24:00,5
2019-09-16 09:25:00,5
2019-09-16 10:19:00,1
2019-09-16 10:33:00,1
2019-09-16 14:49:00,1
2019-09-16 15:18:00,1
2019-09-16 15:26:00,1
2019-09-16 16:04:00,1
2019-09-16 16:47:00,1
2019-09-16 16:49:00,1
2019-09-16 17:25:00,1
2019-09-16 17:28:00,1
2019-09-16 18:24:00,1
2019-09-16 18:38:00,1
2019-09-16 19:59:00,1
2019-09-16 20:00:00,1
2019-09-16 20:04:00,1
2019-09-16 22:05:00,11
2019-09-16 22:48:00,1
2019-09-16 23:56:00,1
