212,select * from dbo.fDocColumns(&&&)
2019-09-07 00:05:00,1
2019-09-07 00:06:00,1
2019-09-07 00:07:00,1
2019-09-07 00:09:00,1
2019-09-07 00:11:00,2
2019-09-07 00:12:00,1
2019-09-07 00:16:00,1
2019-09-07 00:21:00,4
2019-09-07 00:23:00,1
2019-09-07 00:28:00,1
2019-09-07 00:29:00,1
2019-09-07 00:30:00,1
2019-09-07 00:32:00,2
2019-09-07 00:33:00,1
2019-09-07 00:35:00,1
2019-09-07 00:39:00,2
2019-09-07 00:40:00,1
2019-09-07 00:45:00,1
2019-09-07 00:52:00,1
2019-09-07 00:55:00,1
2019-09-07 00:56:00,1
2019-09-07 00:58:00,2
2019-09-07 01:00:00,1
2019-09-07 01:01:00,2
2019-09-07 01:02:00,1
2019-09-07 01:03:00,3
2019-09-07 01:04:00,1
2019-09-07 01:05:00,1
2019-09-07 01:07:00,1
2019-09-07 01:08:00,1
2019-09-07 01:09:00,1
2019-09-07 01:11:00,1
2019-09-07 01:16:00,3
2019-09-07 01:18:00,1
2019-09-07 01:21:00,1
2019-09-07 01:22:00,1
2019-09-07 01:37:00,1
2019-09-07 02:16:00,2
2019-09-07 02:25:00,1
2019-09-07 02:31:00,1
2019-09-07 02:32:00,2
2019-09-07 02:38:00,1
2019-09-07 02:49:00,1
2019-09-07 02:50:00,2
2019-09-07 02:53:00,1
2019-09-07 02:54:00,3
2019-09-07 02:55:00,1
2019-09-07 02:56:00,3
2019-09-07 02:57:00,3
2019-09-07 02:58:00,3
2019-09-07 03:06:00,1
2019-09-07 03:13:00,1
2019-09-07 03:15:00,1
2019-09-07 04:07:00,1
2019-09-07 04:09:00,1
2019-09-07 04:45:00,1
2019-09-07 05:01:00,1
2019-09-07 05:23:00,2
2019-09-07 06:00:00,1
2019-09-07 06:32:00,1
2019-09-07 06:53:00,1
2019-09-07 07:42:00,1
2019-09-07 08:09:00,1
2019-09-07 08:14:00,3
2019-09-07 08:15:00,3
2019-09-07 08:16:00,11
2019-09-07 08:17:00,4
2019-09-07 08:23:00,2
2019-09-07 08:24:00,2
2019-09-07 08:25:00,2
2019-09-07 08:43:00,1
2019-09-07 08:44:00,1
2019-09-07 08:48:00,1
2019-09-07 08:49:00,1
2019-09-07 08:52:00,1
2019-09-07 08:58:00,1
2019-09-07 09:02:00,1
2019-09-07 09:13:00,7
2019-09-07 09:14:00,3
2019-09-07 09:21:00,1
2019-09-07 09:52:00,1
2019-09-07 10:07:00,1
2019-09-07 10:09:00,1
2019-09-07 10:42:00,1
2019-09-07 11:25:00,1
2019-09-07 11:52:00,1
2019-09-07 12:00:00,1
2019-09-07 12:02:00,1
2019-09-07 12:12:00,1
2019-09-07 12:19:00,1
2019-09-07 12:23:00,1
2019-09-07 12:24:00,1
2019-09-07 12:27:00,2
2019-09-07 12:36:00,1
2019-09-07 13:32:00,1
2019-09-07 13:40:00,1
2019-09-07 14:34:00,1
2019-09-07 14:37:00,1
2019-09-07 14:46:00,1
2019-09-07 14:47:00,1
2019-09-07 14:50:00,1
2019-09-07 14:57:00,2
2019-09-07 15:16:00,7
2019-09-07 15:17:00,2
2019-09-07 15:29:00,1
2019-09-07 15:51:00,1
2019-09-07 15:55:00,1
2019-09-07 16:00:00,1
2019-09-07 16:01:00,1
2019-09-07 16:05:00,1
2019-09-07 16:12:00,1
2019-09-07 16:14:00,1
2019-09-07 16:15:00,1
2019-09-07 16:16:00,2
2019-09-07 16:22:00,1
2019-09-07 16:35:00,2
2019-09-07 16:39:00,1
2019-09-07 17:01:00,1
2019-09-07 17:05:00,1
2019-09-07 17:16:00,1
2019-09-07 17:24:00,1
2019-09-07 17:28:00,1
2019-09-07 17:35:00,1
2019-09-07 17:41:00,2
2019-09-07 17:46:00,2
2019-09-07 18:23:00,1
2019-09-07 18:40:00,2
2019-09-07 18:43:00,1
2019-09-07 18:59:00,1
2019-09-07 19:20:00,1
2019-09-07 19:34:00,1
2019-09-07 19:38:00,1
2019-09-07 20:04:00,1
2019-09-07 21:16:00,1
2019-09-07 21:59:00,1
2019-09-07 22:54:00,1
2019-09-07 22:55:00,1
2019-09-07 22:58:00,1
2019-09-07 23:37:00,2
2019-09-07 23:52:00,2
2019-09-07 23:53:00,1
2019-09-07 23:54:00,1
2019-09-07 23:56:00,1
2019-09-07 23:57:00,1
