213,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-07 14:53:00,1
2019-09-07 16:36:00,1
2019-09-07 19:25:00,14
2019-09-07 19:26:00,11
2019-09-07 19:27:00,2
2019-09-07 20:52:00,1
2019-09-07 21:50:00,14
2019-09-07 21:51:00,26
2019-09-07 21:52:00,19
2019-09-07 21:53:00,25
2019-09-07 21:55:00,8
2019-09-07 21:56:00,24
2019-09-07 21:57:00,26
2019-09-07 21:58:00,24
2019-09-07 21:59:00,10
2019-09-07 22:04:00,1
2019-09-07 22:06:00,1
2019-09-07 22:10:00,1
2019-09-07 22:21:00,1
2019-09-07 22:27:00,1
2019-09-07 22:45:00,1
2019-09-07 22:51:00,1
