94,select * from fDocFunctionParams(&&&)
2019-09-07 00:01:00,1
2019-09-07 00:23:00,1
2019-09-07 00:28:00,1
2019-09-07 02:01:00,1
2019-09-07 02:02:00,1
2019-09-07 02:12:00,1
2019-09-07 02:13:00,1
2019-09-07 02:29:00,1
2019-09-07 03:26:00,1
2019-09-07 03:40:00,1
2019-09-07 04:25:00,1
2019-09-07 06:11:00,1
2019-09-07 06:31:00,1
2019-09-07 07:11:00,1
2019-09-07 07:42:00,3
2019-09-07 07:43:00,1
2019-09-07 07:48:00,1
2019-09-07 09:15:00,5
2019-09-07 09:16:00,6
2019-09-07 09:43:00,1
2019-09-07 09:44:00,1
2019-09-07 09:52:00,1
2019-09-07 09:54:00,2
2019-09-07 09:55:00,1
2019-09-07 09:56:00,2
2019-09-07 10:04:00,1
2019-09-07 10:05:00,1
2019-09-07 10:16:00,1
2019-09-07 11:51:00,1
2019-09-07 13:25:00,1
2019-09-07 14:47:00,1
2019-09-07 14:50:00,2
2019-09-07 14:51:00,1
2019-09-07 15:16:00,14
2019-09-07 15:17:00,12
2019-09-07 17:33:00,1
2019-09-07 18:39:00,1
2019-09-07 18:41:00,1
2019-09-07 18:43:00,1
2019-09-07 18:58:00,1
2019-09-07 19:38:00,1
2019-09-07 20:17:00,1
2019-09-07 20:19:00,1
2019-09-07 20:58:00,1
2019-09-07 21:17:00,1
2019-09-07 21:18:00,1
2019-09-07 22:19:00,1
2019-09-07 23:07:00,1
2019-09-07 23:08:00,1
2019-09-07 23:10:00,1
2019-09-07 23:53:00,1
2019-09-07 23:54:00,1
2019-09-07 23:56:00,2
2019-09-07 23:58:00,1
2019-09-07 23:59:00,1
