934,"select name, type from DBObjects where type=&&& and name NOT IN (&&&, &&&) order by name"
2019-09-07 00:00:00,10
2019-09-07 00:01:00,8
2019-09-07 00:02:00,18
2019-09-07 00:03:00,10
2019-09-07 00:04:00,16
2019-09-07 00:05:00,10
2019-09-07 00:06:00,4
2019-09-07 00:07:00,15
2019-09-07 00:08:00,14
2019-09-07 00:09:00,12
2019-09-07 00:10:00,22
2019-09-07 00:11:00,16
2019-09-07 00:12:00,18
2019-09-07 00:13:00,14
2019-09-07 00:14:00,16
2019-09-07 00:15:00,14
2019-09-07 00:16:00,22
2019-09-07 00:17:00,14
2019-09-07 00:18:00,12
2019-09-07 00:19:00,2
2019-09-07 00:29:00,3
2019-09-07 00:31:00,3
2019-09-07 00:32:00,2
2019-09-07 00:33:00,2
2019-09-07 00:34:00,2
2019-09-07 00:40:00,2
2019-09-07 00:44:00,2
2019-09-07 00:53:00,2
2019-09-07 01:03:00,2
2019-09-07 01:33:00,2
2019-09-07 01:51:00,2
2019-09-07 01:53:00,2
2019-09-07 01:55:00,2
2019-09-07 01:58:00,2
2019-09-07 02:06:00,2
2019-09-07 02:07:00,2
2019-09-07 02:13:00,2
2019-09-07 02:14:00,1
2019-09-07 02:15:00,1
2019-09-07 02:29:00,2
2019-09-07 02:43:00,1
2019-09-07 02:44:00,3
2019-09-07 02:45:00,1
2019-09-07 02:56:00,2
2019-09-07 03:06:00,2
2019-09-07 03:22:00,2
2019-09-07 03:25:00,2
2019-09-07 03:57:00,2
2019-09-07 04:17:00,2
2019-09-07 04:40:00,2
2019-09-07 04:41:00,2
2019-09-07 04:50:00,2
2019-09-07 04:53:00,2
2019-09-07 04:54:00,3
2019-09-07 05:03:00,2
2019-09-07 05:09:00,2
2019-09-07 05:40:00,2
2019-09-07 05:47:00,4
2019-09-07 05:58:00,2
2019-09-07 06:07:00,1
2019-09-07 06:21:00,1
2019-09-07 06:22:00,1
2019-09-07 06:23:00,1
2019-09-07 06:26:00,2
2019-09-07 07:06:00,2
2019-09-07 07:23:00,4
2019-09-07 07:55:00,2
2019-09-07 08:01:00,6
2019-09-07 08:02:00,4
2019-09-07 08:03:00,6
2019-09-07 08:10:00,2
2019-09-07 08:13:00,2
2019-09-07 08:28:00,2
2019-09-07 08:29:00,2
2019-09-07 08:38:00,2
2019-09-07 08:42:00,2
2019-09-07 09:09:00,2
2019-09-07 09:15:00,1
2019-09-07 09:16:00,1
2019-09-07 09:18:00,2
2019-09-07 09:19:00,1
